"nationality","year","nationality_total","dest_state","state_nationality_received","dest_city","city_nationality_received","total"
"Somalia",2019,"272","Maine","4","Portland",4,"27,514"
"Somalia",2019,"272","Maryland","2","Baltimore",1,"27,514"
"Somalia",2019,"272","Maryland","2","Riverdale",1,"27,514"
"Somalia",2019,"272","Massachusetts","5","Boston",3,"27,514"
"Somalia",2019,"272","Massachusetts","5","Lowell",1,"27,514"
"Somalia",2019,"272","Massachusetts","5","Worcester",1,"27,514"
"Somalia",2019,"272","Michigan","4","Grand Rapids",1,"27,514"
"Somalia",2019,"272","Michigan","4","Lansing",3,"27,514"
"Somalia",2019,"272","Minnesota","93","Burnsville",2,"27,514"
"Somalia",2019,"272","Minnesota","93","Faribault",1,"27,514"
"Somalia",2019,"272","Minnesota","93","Hopkins",1,"27,514"
"Somalia",2019,"272","Minnesota","93","Houston",1,"27,514"
"Somalia",2019,"272","Minnesota","93","Marshall",6,"27,514"
"Somalia",2019,"272","Minnesota","93","Minneapolis",39,"27,514"
"Somalia",2019,"272","Minnesota","93","Richfield",1,"27,514"
"Somalia",2019,"272","Minnesota","93","Rochester",3,"27,514"
"Somalia",2019,"272","Minnesota","93","Saint Cloud",23,"27,514"
"Somalia",2019,"272","Minnesota","93","Saint Paul",11,"27,514"
"Somalia",2019,"272","Minnesota","93","Waite Park",4,"27,514"
"Somalia",2019,"272","Minnesota","93","Willmar",1,"27,514"
"Somalia",2019,"272","Missouri","4","Kansas City",3,"27,514"
"Somalia",2019,"272","Missouri","4","Saint Louis",1,"27,514"
"Somalia",2019,"272","Nebraska","9","Grand Island",2,"27,514"
"Somalia",2019,"272","Nebraska","9","Lexington",2,"27,514"
"Somalia",2019,"272","Nebraska","9","Omaha",4,"27,514"
"Somalia",2019,"272","Nebraska","9","South Sioux City",1,"27,514"
"Somalia",2019,"272","New Hampshire","6","Manchester",6,"27,514"
"Somalia",2019,"272","New York","14","Buffalo",4,"27,514"
"Somalia",2019,"272","New York","14","Rochester",1,"27,514"
"Somalia",2019,"272","New York","14","Syracuse",9,"27,514"
"Somalia",2019,"272","North Dakota","5","Fargo",2,"27,514"
"Somalia",2019,"272","North Dakota","5","Grand Forks",3,"27,514"
"Somalia",2019,"272","Ohio","16","Cleveland",5,"27,514"
"Somalia",2019,"272","Ohio","16","Cleveland Heights",1,"27,514"
"Somalia",2019,"272","Ohio","16","Columbus",10,"27,514"
"Somalia",2019,"272","Oregon","4","Portland",4,"27,514"
"Somalia",2019,"272","Pennsylvania","11","Erie",4,"27,514"
"Somalia",2019,"272","Pennsylvania","11","Jenkintown",1,"27,514"
"Somalia",2019,"272","Pennsylvania","11","Lancaster",6,"27,514"
"Somalia",2019,"272","Tennessee","7","Memphis",5,"27,514"
"Somalia",2019,"272","Tennessee","7","Nashville",2,"27,514"
"Somalia",2019,"272","Texas","20","Amarillo",2,"27,514"
"Somalia",2019,"272","Texas","20","Austin",2,"27,514"
"Somalia",2019,"272","Texas","20","Dallas",4,"27,514"
"Somalia",2019,"272","Texas","20","Fort Worth",4,"27,514"
"Somalia",2019,"272","Texas","20","Houston",8,"27,514"
"Somalia",2019,"272","Utah","1","South Salt Lake",1,"27,514"
"Somalia",2019,"272","Vermont","1","Winooski",1,"27,514"
"Somalia",2019,"272","Washington","24","Des Moines",1,"27,514"
"Somalia",2019,"272","Washington","24","Kennewick",2,"27,514"
"Somalia",2019,"272","Washington","24","Kent",6,"27,514"
"Somalia",2019,"272","Washington","24","Seatac",8,"27,514"
"Somalia",2019,"272","Washington","24","Seattle",5,"27,514"
"Somalia",2019,"272","Washington","24","Tacoma",2,"27,514"
"Somalia",2019,"272","Wisconsin","5","Green Bay",1,"27,514"
"Somalia",2019,"272","Wisconsin","5","Madison",1,"27,514"
"Somalia",2019,"272","Wisconsin","5","Milwaukee",3,"27,514"
"Sri Lanka (Ceylon)",2019,"17","Colorado","1","Lakewood",1,"27,514"
"Sri Lanka (Ceylon)",2019,"17","Maryland","1","Silver Spring",1,"27,514"
"Sri Lanka (Ceylon)",2019,"17","New Jersey","5","Elizabeth",5,"27,514"
"Sri Lanka (Ceylon)",2019,"17","New York","7","Albany",1,"27,514"
"Sri Lanka (Ceylon)",2019,"17","New York","7","Buffalo",4,"27,514"
"Sri Lanka (Ceylon)",2019,"17","New York","7","New York",2,"27,514"
"Sri Lanka (Ceylon)",2019,"17","North Carolina","1","Charlotte",1,"27,514"
"Sri Lanka (Ceylon)",2019,"17","Texas","2","Dallas",2,"27,514"
"Sudan",2019,"374","Arizona","16","Phoenix",8,"27,514"
"Sudan",2019,"374","Arizona","16","Tucson",8,"27,514"
"Sudan",2019,"374","California","17","Oakland",1,"27,514"
"Sudan",2019,"374","California","17","San Diego",10,"27,514"
"Sudan",2019,"374","California","17","San Jose",1,"27,514"
"Sudan",2019,"374","California","17","Turlock",5,"27,514"
"Sudan",2019,"374","Colorado","4","Denver",3,"27,514"
"Sudan",2019,"374","Colorado","4","Lakewood",1,"27,514"
"Sudan",2019,"374","Connecticut","3","New Haven",3,"27,514"
"Sudan",2019,"374","Florida","8","Clearwater",8,"27,514"
"Sudan",2019,"374","Georgia","6","Atlanta",5,"27,514"
"Sudan",2019,"374","Georgia","6","Stone Mountain",1,"27,514"
"Sudan",2019,"374","Idaho","13","Boise",2,"27,514"
"Sudan",2019,"374","Idaho","13","Twin Falls",11,"27,514"
"Sudan",2019,"374","Illinois","23","Carol Stream",10,"27,514"
"Sudan",2019,"374","Illinois","23","Chicago",8,"27,514"
"Sudan",2019,"374","Illinois","23","Moline",4,"27,514"
"Sudan",2019,"374","Illinois","23","West Chicago",1,"27,514"
"Sudan",2019,"374","Indiana","7","Indianapolis",7,"27,514"
"Sudan",2019,"374","Iowa","3","Cedar Rapids",1,"27,514"
"Sudan",2019,"374","Iowa","3","Des Moines",1,"27,514"
"Sudan",2019,"374","Iowa","3","West Des Moines",1,"27,514"
"Sudan",2019,"374","Kansas","1","Wichita",1,"27,514"
"Sudan",2019,"374","Kentucky","3","Louisville",3,"27,514"
"Sudan",2019,"374","Maine","5","Westbrook",5,"27,514"
"Sudan",2019,"374","Maryland","23","Baltimore",19,"27,514"
"Sudan",2019,"374","Maryland","23","Hyattsville",1,"27,514"
"Sudan",2019,"374","Maryland","23","Riverdale",3,"27,514"
"Sudan",2019,"374","Massachusetts","12","Arlington",6,"27,514"
"Sudan",2019,"374","Massachusetts","12","Boston",1,"27,514"
"Sudan",2019,"374","Massachusetts","12","Northampton",1,"27,514"
"Sudan",2019,"374","Massachusetts","12","Springfield",4,"27,514"
"Sudan",2019,"374","Michigan","1","Lansing",1,"27,514"
"Sudan",2019,"374","Missouri","1","Kansas City",1,"27,514"
"Sudan",2019,"374","Nebraska","30","Lincoln",2,"27,514"
"Sudan",2019,"374","Nebraska","30","Omaha",25,"27,514"
"Sudan",2019,"374","Nebraska","30","Schuyler",3,"27,514"
"Sudan",2019,"374","Nevada","3","Las Vegas",3,"27,514"
"Sudan",2019,"374","New Hampshire","4","Concord",4,"27,514"
"Sudan",2019,"374","New Jersey","7","Elizabeth",7,"27,514"
"Sudan",2019,"374","New York","43","Albany",2,"27,514"
"Sudan",2019,"374","New York","43","Buffalo",20,"27,514"
"Sudan",2019,"374","New York","43","Syracuse",13,"27,514"
"Sudan",2019,"374","New York","43","Utica",8,"27,514"
"Sudan",2019,"374","North Carolina","14","Durham",2,"27,514"
"Sudan",2019,"374","North Carolina","14","Greensboro",7,"27,514"
"Sudan",2019,"374","North Carolina","14","High Point",3,"27,514"
"Sudan",2019,"374","North Carolina","14","Raleigh",2,"27,514"
"Sudan",2019,"374","North Dakota","5","Fargo",5,"27,514"
"Sudan",2019,"374","Ohio","13","Cincinnati",4,"27,514"
"Sudan",2019,"374","Ohio","13","Cleveland",2,"27,514"
"Sudan",2019,"374","Ohio","13","Columbus",7,"27,514"
"Sudan",2019,"374","Oregon","1","Portland",1,"27,514"
"Sudan",2019,"374","Pennsylvania","9","Jenkintown",1,"27,514"
"Sudan",2019,"374","Pennsylvania","9","Philadelphia",6,"27,514"
"Sudan",2019,"374","Pennsylvania","9","Pittsburgh",2,"27,514"
"Sudan",2019,"374","South Dakota","2","Sioux Falls",2,"27,514"
"Sudan",2019,"374","Tennessee","20","Antioch",5,"27,514"
"Sudan",2019,"374","Tennessee","20","Chattanooga",15,"27,514"
"Sudan",2019,"374","Texas","36","Amarillo",3,"27,514"
"Sudan",2019,"374","Texas","36","Arlington",1,"27,514"
"Sudan",2019,"374","Texas","36","Dallas",8,"27,514"
"Sudan",2019,"374","Texas","36","Fort Worth",8,"27,514"
"Sudan",2019,"374","Texas","36","Houston",11,"27,514"
"Sudan",2019,"374","Texas","36","San Antonio",5,"27,514"
"Sudan",2019,"374","Utah","19","Salt Lake City",19,"27,514"
"Sudan",2019,"374","Virginia","11","Harrisonburg",6,"27,514"
"Sudan",2019,"374","Virginia","11","Richmond",1,"27,514"
"Sudan",2019,"374","Virginia","11","Roanoke",4,"27,514"
"Sudan",2019,"374","Washington","9","Richland",5,"27,514"
"Sudan",2019,"374","Washington","9","Seatac",3,"27,514"
"Sudan",2019,"374","Washington","9","Spokane",1,"27,514"
"Sudan",2019,"374","Wisconsin","2","Appleton",1,"27,514"
"Sudan",2019,"374","Wisconsin","2","Milwaukee",1,"27,514"
"Syria",2019,"631","Arizona","28","Glendale",7,"27,514"
"Syria",2019,"631","Arizona","28","Phoenix",9,"27,514"
"Syria",2019,"631","Arizona","28","Tucson",12,"27,514"
"Syria",2019,"631","California","115","El Cajon",1,"27,514"
"Syria",2019,"631","California","115","Glendale",25,"27,514"
"Syria",2019,"631","California","115","Los Angeles",3,"27,514"
"Syria",2019,"631","California","115","Los Gatos",6,"27,514"
"Syria",2019,"631","California","115","Mission Viejo",1,"27,514"
"Syria",2019,"631","California","115","North Highlands",4,"27,514"
"Syria",2019,"631","California","115","Sacramento",20,"27,514"
"Syria",2019,"631","California","115","San Diego",28,"27,514"
"Syria",2019,"631","California","115","Turlock",20,"27,514"
"Syria",2019,"631","California","115","Victorville",1,"27,514"
"Syria",2019,"631","California","115","Walnut Creek",6,"27,514"
"Syria",2019,"631","Colorado","14","Denver",9,"27,514"
"Syria",2019,"631","Colorado","14","Lakewood",5,"27,514"
"Syria",2019,"631","Connecticut","8","New Haven",8,"27,514"
"Syria",2019,"631","Florida","5","Clearwater",4,"27,514"
"Syria",2019,"631","Florida","5","Doral",1,"27,514"
"Syria",2019,"631","Georgia","8","Atlanta",8,"27,514"
"Syria",2019,"631","Idaho","10","Boise",10,"27,514"
"Syria",2019,"631","Illinois","51","Carol Stream",4,"27,514"
"Syria",2019,"631","Illinois","51","Chicago",29,"27,514"
"Syria",2019,"631","Illinois","51","Des Plaines",1,"27,514"
"Syria",2019,"631","Illinois","51","Mount Prospect",1,"27,514"
"Syria",2019,"631","Illinois","51","Rockford",12,"27,514"
"Syria",2019,"631","Illinois","51","Skokie",4,"27,514"
"Syria",2019,"631","Indiana","12","Indianapolis",11,"27,514"
"Syria",2019,"631","Indiana","12","Noblesville",1,"27,514"
"Syria",2019,"631","Iowa","5","Des Moines",5,"27,514"
"Syria",2019,"631","Kansas","2","Kansas City",2,"27,514"
"Syria",2019,"631","Kentucky","15","Lexington",1,"27,514"
"Syria",2019,"631","Kentucky","15","Louisville",14,"27,514"
"Syria",2019,"631","Maine","1","Portland",1,"27,514"
"Syria",2019,"631","Maryland","11","Baltimore",6,"27,514"
"Syria",2019,"631","Maryland","11","Riverdale",5,"27,514"
"Syria",2019,"631","Massachusetts","16","Concord",3,"27,514"
"Syria",2019,"631","Massachusetts","16","Lowell",4,"27,514"
"Syria",2019,"631","Massachusetts","16","West Springfield",5,"27,514"
"Syria",2019,"631","Massachusetts","16","Worcester",4,"27,514"
"Syria",2019,"631","Michigan","49","Ann Arbor",7,"27,514"
"Syria",2019,"631","Michigan","49","Dearborn",11,"27,514"
"Syria",2019,"631","Michigan","49","Detroit",1,"27,514"
"Syria",2019,"631","Michigan","49","Farmington Hills",1,"27,514"
"Syria",2019,"631","Michigan","49","Grand Rapids",5,"27,514"
"Syria",2019,"631","Michigan","49","Lansing",3,"27,514"
"Syria",2019,"631","Michigan","49","Plymouth",1,"27,514"
"Syria",2019,"631","Michigan","49","Troy",20,"27,514"
"Syria",2019,"631","Minnesota","7","Minneapolis",3,"27,514"
"Syria",2019,"631","Minnesota","7","Mounds View",4,"27,514"
"Syria",2019,"631","Missouri","9","Columbia",3,"27,514"
"Syria",2019,"631","Missouri","9","Kansas City",1,"27,514"
"Syria",2019,"631","Missouri","9","Saint Louis",5,"27,514"
"Syria",2019,"631","Montana","9","Missoula",9,"27,514"
"Syria",2019,"631","Nebraska","14","Lincoln",5,"27,514"
"Syria",2019,"631","Nebraska","14","Omaha",9,"27,514"
"Syria",2019,"631","Nevada","3","Las Vegas",1,"27,514"
"Syria",2019,"631","Nevada","3","Reno",2,"27,514"
"Syria",2019,"631","New Jersey","15","Egg Harbor Township",1,"27,514"
"Syria",2019,"631","New Jersey","15","Elizabeth",10,"27,514"
"Syria",2019,"631","New Jersey","15","Paterson",4,"27,514"
"Syria",2019,"631","New Mexico","1","Albuquerque",1,"27,514"
"Syria",2019,"631","New York","40","Buffalo",7,"27,514"
"Syria",2019,"631","New York","40","New York",6,"27,514"
"Syria",2019,"631","New York","40","Syracuse",27,"27,514"
"Syria",2019,"631","North Carolina","39","Charlotte",10,"27,514"
"Syria",2019,"631","North Carolina","39","Durham",16,"27,514"
"Syria",2019,"631","North Carolina","39","Greensboro",4,"27,514"
"Syria",2019,"631","North Carolina","39","High Point",1,"27,514"
"Syria",2019,"631","North Carolina","39","Raleigh",8,"27,514"
"Syria",2019,"631","North Dakota","1","Fargo",1,"27,514"
"Syria",2019,"631","Ohio","23","Cleveland",14,"27,514"
"Syria",2019,"631","Ohio","23","Columbus",4,"27,514"
"Syria",2019,"631","Ohio","23","Lakewood",2,"27,514"
"Syria",2019,"631","Ohio","23","North Olmsted",2,"27,514"
"Syria",2019,"631","Ohio","23","Parma",1,"27,514"
"Syria",2019,"631","Oklahoma","2","Oklahoma City",2,"27,514"
"Syria",2019,"631","Oregon","1","Portland",1,"27,514"
"Syria",2019,"631","Pennsylvania","26","Erie",1,"27,514"
"Syria",2019,"631","Pennsylvania","26","Lancaster",13,"27,514"
"Syria",2019,"631","Pennsylvania","26","Philadelphia",7,"27,514"
"Syria",2019,"631","Pennsylvania","26","Pittsburgh",5,"27,514"
"Syria",2019,"631","Rhode Island","6","Providence",6,"27,514"
"Syria",2019,"631","Tennessee","9","Johnson City",4,"27,514"
"Syria",2019,"631","Tennessee","9","Nashville",5,"27,514"
"Syria",2019,"631","Texas","41","Arlington",1,"27,514"
"Syria",2019,"631","Texas","41","Dallas",9,"27,514"
"Syria",2019,"631","Texas","41","Garland",1,"27,514"
"Syria",2019,"631","Texas","41","Houston",30,"27,514"
"Syria",2019,"631","Virginia","19","Charlottesville",9,"27,514"
"Syria",2019,"631","Virginia","19","Harrisonburg",5,"27,514"
"Syria",2019,"631","Virginia","19","Richmond",4,"27,514"
"Syria",2019,"631","Virginia","19","Roanoke",1,"27,514"
"Syria",2019,"631","Washington","3","Vancouver",3,"27,514"
"Syria",2019,"631","Wisconsin","13","Madison",13,"27,514"
"Tunisia",2019,"1","Washington","1","Seatac",1,"27,514"
"Turkey",2019,"1","Texas","1","Houston",1,"27,514"
"Turkmenistan",2019,"18","New York","3","New York",3,"27,514"
"Turkmenistan",2019,"18","Washington","15","Tacoma",15,"27,514"
"Uganda",2019,"12","Colorado","1","Lakewood",1,"27,514"
"Uganda",2019,"12","Ohio","4","Dublin",4,"27,514"
"Uganda",2019,"12","Virginia","7","Newport News",7,"27,514"
"Ukraine",2019,"4,013","Alabama","4","Huntsville",4,"27,514"
"Ukraine",2019,"4,013","Alaska","31","Anchorage",5,"27,514"
"Ukraine",2019,"4,013","Alaska","31","Wasilla",26,"27,514"
"Ukraine",2019,"4,013","Arizona","5","Phoenix",5,"27,514"
"Ukraine",2019,"4,013","California","646","Antelope",9,"27,514"
"Ukraine",2019,"4,013","California","646","Carmichael",4,"27,514"
"Ukraine",2019,"4,013","California","646","Citrus Heights",34,"27,514"
"Ukraine",2019,"4,013","California","646","Elk Grove",2,"27,514"
"Ukraine",2019,"4,013","California","646","Elverta",9,"27,514"
"Ukraine",2019,"4,013","California","646","Fair Oaks",6,"27,514"
"Ukraine",2019,"4,013","California","646","Glendale",17,"27,514"
"Ukraine",2019,"4,013","California","646","La Jolla",1,"27,514"
"Ukraine",2019,"4,013","California","646","Los Gatos",2,"27,514"
"Ukraine",2019,"4,013","California","646","Modesto",17,"27,514"
"Ukraine",2019,"4,013","California","646","North Highlands",274,"27,514"
"Ukraine",2019,"4,013","California","646","Orangevale",4,"27,514"
"Ukraine",2019,"4,013","California","646","Rancho Cordova",24,"27,514"
"Ukraine",2019,"4,013","California","646","Rio Linda",5,"27,514"
"Ukraine",2019,"4,013","California","646","Roseville",1,"27,514"
"Ukraine",2019,"4,013","California","646","Sacramento",204,"27,514"
"Ukraine",2019,"4,013","California","646","San Diego",2,"27,514"
"Ukraine",2019,"4,013","California","646","Turlock",21,"27,514"
"Ukraine",2019,"4,013","California","646","West Sacramento",10,"27,514"
"Ukraine",2019,"4,013","Colorado","32","Denver",32,"27,514"
"Ukraine",2019,"4,013","Connecticut","1","New Haven",1,"27,514"
"Ukraine",2019,"4,013","Florida","111","Clearwater",57,"27,514"
"Ukraine",2019,"4,013","Florida","111","Delray Beach",1,"27,514"
"Ukraine",2019,"4,013","Florida","111","Jacksonville",32,"27,514"
"Ukraine",2019,"4,013","Florida","111","Palm Coast",4,"27,514"
"Ukraine",2019,"4,013","Florida","111","Saint Augustine",3,"27,514"
"Ukraine",2019,"4,013","Florida","111","Tampa",14,"27,514"
"Ukraine",2019,"4,013","Georgia","52","Atlanta",39,"27,514"
"Ukraine",2019,"4,013","Georgia","52","Flowery Branch",6,"27,514"
"Ukraine",2019,"4,013","Georgia","52","Stone Mountain",7,"27,514"
"Ukraine",2019,"4,013","Idaho","24","Boise",24,"27,514"
"Ukraine",2019,"4,013","Illinois","47","Carol Stream",29,"27,514"
"Ukraine",2019,"4,013","Illinois","47","Chicago",3,"27,514"
"Ukraine",2019,"4,013","Illinois","47","Gurnee",4,"27,514"
"Ukraine",2019,"4,013","Illinois","47","Norridge",3,"27,514"
"Ukraine",2019,"4,013","Illinois","47","West Chicago",4,"27,514"
"Ukraine",2019,"4,013","Illinois","47","Wheeling",4,"27,514"
"Ukraine",2019,"4,013","Indiana","5","Goshen",5,"27,514"
"Ukraine",2019,"4,013","Kentucky","39","Lexington",39,"27,514"
"Ukraine",2019,"4,013","Maryland","5","Baltimore",5,"27,514"
"Ukraine",2019,"4,013","Massachusetts","81","Boston",2,"27,514"
"Ukraine",2019,"4,013","Massachusetts","81","Newton",6,"27,514"
"Ukraine",2019,"4,013","Massachusetts","81","Springfield",6,"27,514"
"Ukraine",2019,"4,013","Massachusetts","81","West Springfield",67,"27,514"
"Ukraine",2019,"4,013","Michigan","29","Ann Arbor",4,"27,514"
"Ukraine",2019,"4,013","Michigan","29","Buckley",5,"27,514"
"Ukraine",2019,"4,013","Michigan","29","Grand Rapids",4,"27,514"
"Ukraine",2019,"4,013","Michigan","29","Traverse City",1,"27,514"
"Ukraine",2019,"4,013","Michigan","29","Troy",15,"27,514"
"Ukraine",2019,"4,013","Minnesota","114","Andover",4,"27,514"
"Ukraine",2019,"4,013","Minnesota","114","Coon Rapids",24,"27,514"
"Ukraine",2019,"4,013","Minnesota","114","Eden Prairie",4,"27,514"
"Ukraine",2019,"4,013","Minnesota","114","Maple Grove",2,"27,514"
"Ukraine",2019,"4,013","Minnesota","114","Minneapolis",29,"27,514"
"Ukraine",2019,"4,013","Minnesota","114","Ramsey",6,"27,514"
"Ukraine",2019,"4,013","Minnesota","114","Richfield",43,"27,514"
"Ukraine",2019,"4,013","Minnesota","114","Shoreview",2,"27,514"
"Ukraine",2019,"4,013","Missouri","52","Imperial",2,"27,514"
"Ukraine",2019,"4,013","Missouri","52","Kansas City",2,"27,514"
"Ukraine",2019,"4,013","Missouri","52","Nixa",2,"27,514"
"Ukraine",2019,"4,013","Missouri","52","Rogersville",5,"27,514"
"Ukraine",2019,"4,013","Missouri","52","Saint Louis",8,"27,514"
"Ukraine",2019,"4,013","Missouri","52","Sedalia",16,"27,514"
"Ukraine",2019,"4,013","Missouri","52","Springfield",17,"27,514"
"Ukraine",2019,"4,013","Nebraska","33","Lincoln",31,"27,514"
"Ukraine",2019,"4,013","Nebraska","33","Omaha",2,"27,514"
"Ukraine",2019,"4,013","New Jersey","25","Elizabeth",7,"27,514"
"Ukraine",2019,"4,013","New Jersey","25","Ewing",5,"27,514"
"Ukraine",2019,"4,013","New Jersey","25","Highland Park",4,"27,514"
"Ukraine",2019,"4,013","New Jersey","25","Landisville",4,"27,514"
"Ukraine",2019,"4,013","New Jersey","25","Millville",4,"27,514"
"Ukraine",2019,"4,013","New Jersey","25","Vineland",1,"27,514"
"Ukraine",2019,"4,013","New York","369","Binghamton",8,"27,514"
"Ukraine",2019,"4,013","New York","369","Brockport",4,"27,514"
"Ukraine",2019,"4,013","New York","369","Brooklyn",1,"27,514"
"Ukraine",2019,"4,013","New York","369","Buffalo",12,"27,514"
"Ukraine",2019,"4,013","New York","369","Caledonia",6,"27,514"
"Ukraine",2019,"4,013","New York","369","Churchville",2,"27,514"
"Ukraine",2019,"4,013","New York","369","Clifton Park",5,"27,514"
"Ukraine",2019,"4,013","New York","369","Cohoes",8,"27,514"
"Ukraine",2019,"4,013","New York","369","Depew",4,"27,514"
"Ukraine",2019,"4,013","New York","369","New York",134,"27,514"
"Ukraine",2019,"4,013","New York","369","Niskayuna",9,"27,514"
"Ukraine",2019,"4,013","New York","369","North Tonawanda",4,"27,514"
"Ukraine",2019,"4,013","New York","369","Penfield",6,"27,514"
"Ukraine",2019,"4,013","New York","369","Rochester",30,"27,514"
"Ukraine",2019,"4,013","New York","369","Spencerport",2,"27,514"
"Ukraine",2019,"4,013","New York","369","Syracuse",57,"27,514"
"Ukraine",2019,"4,013","New York","369","Tonawanda",4,"27,514"
"Ukraine",2019,"4,013","New York","369","Troy",1,"27,514"
"Ukraine",2019,"4,013","New York","369","Utica",59,"27,514"
"Ukraine",2019,"4,013","New York","369","Watervliet",8,"27,514"
"Ukraine",2019,"4,013","New York","369","Webster",5,"27,514"
"Ukraine",2019,"4,013","North Carolina","88","Asheville",29,"27,514"
"Ukraine",2019,"4,013","North Carolina","88","Candler",9,"27,514"
"Ukraine",2019,"4,013","North Carolina","88","Charlotte",28,"27,514"
"Ukraine",2019,"4,013","North Carolina","88","Fayetteville",3,"27,514"
"Ukraine",2019,"4,013","North Carolina","88","Indian Trail",1,"27,514"
"Ukraine",2019,"4,013","North Carolina","88","Matthews",15,"27,514"
"Ukraine",2019,"4,013","North Carolina","88","Mint Hill",3,"27,514"
"Ukraine",2019,"4,013","North Dakota","8","Bismarck",8,"27,514"
"Ukraine",2019,"4,013","Ohio","228","Brunswick",5,"27,514"
"Ukraine",2019,"4,013","Ohio","228","Cleveland",70,"27,514"
"Ukraine",2019,"4,013","Ohio","228","Cleveland Heights",31,"27,514"
"Ukraine",2019,"4,013","Ohio","228","Columbus",23,"27,514"
"Ukraine",2019,"4,013","Ohio","228","Hartville",3,"27,514"
"Ukraine",2019,"4,013","Ohio","228","Hinckley",2,"27,514"
"Ukraine",2019,"4,013","Ohio","228","North Royalton",10,"27,514"
"Ukraine",2019,"4,013","Ohio","228","Parma",79,"27,514"
"Ukraine",2019,"4,013","Ohio","228","Parma Heights",1,"27,514"
"Ukraine",2019,"4,013","Ohio","228","Strongsville",4,"27,514"
"Ukraine",2019,"4,013","Oklahoma","24","Mcalester",1,"27,514"
"Ukraine",2019,"4,013","Oklahoma","24","Skiatook",13,"27,514"
"Ukraine",2019,"4,013","Oklahoma","24","Tulsa",10,"27,514"
"Ukraine",2019,"4,013","Oregon","267","Grants Pass",2,"27,514"
"Ukraine",2019,"4,013","Oregon","267","Portland",265,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Erie",21,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Fairview",3,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Feasterville Trevose",2,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Holland",3,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Huntingdon Valley",5,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Lancaster",9,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Landisville",5,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Mechanicsburg",5,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Newportville",6,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Philadelphia",113,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Phoenixville",4,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Richboro",10,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Southampton",19,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Warminster",8,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Waterford",3,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","West Chester",3,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Wilkes-Barre",5,"27,514"
"Ukraine",2019,"4,013","Pennsylvania","228","Woodlyn",4,"27,514"
"Ukraine",2019,"4,013","Rhode Island","6","Warwick",6,"27,514"
"Ukraine",2019,"4,013","South Carolina","75","Anderson",4,"27,514"
"Ukraine",2019,"4,013","South Carolina","75","Greenville",30,"27,514"
"Ukraine",2019,"4,013","South Carolina","75","Inman",41,"27,514"
"Ukraine",2019,"4,013","South Dakota","11","Sioux Falls",11,"27,514"
"Ukraine",2019,"4,013","Tennessee","14","Chattanooga",4,"27,514"
"Ukraine",2019,"4,013","Tennessee","14","Franklin",3,"27,514"
"Ukraine",2019,"4,013","Tennessee","14","Knoxville",7,"27,514"
"Ukraine",2019,"4,013","Texas","6","Dallas",6,"27,514"
"Ukraine",2019,"4,013","Virginia","29","Harrisonburg",25,"27,514"
"Ukraine",2019,"4,013","Virginia","29","Richmond",4,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Auburn",50,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Bellingham",8,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Covington",4,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","East Wenatchee",2,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Edgewood",7,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Edmonds",6,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Everett",2,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Federal Way",21,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Ferndale",7,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Kent",310,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Lacey",2,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Lake Tapps",6,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Moses Lake",1,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Orting",6,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Pacific",7,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Pasco",6,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Renton",5,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Richland",65,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Seatac",120,"27,514"
"Ukraine",2019,"4,013","Washington","1,308","Seattle",71,"27,514"
