"dest_state","year","state_total_received","nationality","state_nationality_received","dest_city","city_nationality_received","total"
"Alabama",2016,"120","Afghanistan","9","Mobile","9","96,874"
"Alabama",2016,"120","Burma","2","Mobile","2","96,874"
"Alabama",2016,"120","Central African Republic","5","Mobile","5","96,874"
"Alabama",2016,"120","Colombia","2","Mobile","2","96,874"
"Alabama",2016,"120","Cuba","2","Mobile","2","96,874"
"Alabama",2016,"120","Dem. Rep. Congo","54","Mobile","54","96,874"
"Alabama",2016,"120","Iraq","23","Mobile","23","96,874"
"Alabama",2016,"120","Pakistan","4","Mobile","4","96,874"
"Alabama",2016,"120","Rwanda","6","Mobile","6","96,874"
"Alabama",2016,"120","Somalia","11","Mobile","11","96,874"
"Alabama",2016,"120","Sudan","2","Mobile","2","96,874"
"Alaska",2016,"112","Bhutan","6","Anchorage","6","96,874"
"Alaska",2016,"112","Burma","4","Anchorage","4","96,874"
"Alaska",2016,"112","Dem. Rep. Congo","24","Anchorage","24","96,874"
"Alaska",2016,"112","Eritrea","7","Anchorage","7","96,874"
"Alaska",2016,"112","Ethiopia","6","Anchorage","6","96,874"
"Alaska",2016,"112","Iraq","1","Anchorage","1","96,874"
"Alaska",2016,"112","Republic of South Sudan","4","Anchorage","4","96,874"
"Alaska",2016,"112","Russia","6","Wasilla","6","96,874"
"Alaska",2016,"112","Somalia","31","Anchorage","31","96,874"
"Alaska",2016,"112","Sudan","1","Anchorage","1","96,874"
"Alaska",2016,"112","Ukraine","22","Anchorage","1","96,874"
"Alaska",2016,"112","Ukraine","22","Sterling","5","96,874"
"Alaska",2016,"112","Ukraine","22","Wasilla","16","96,874"
"Arizona",2016,"4,829","Afghanistan","191","Glendale","19","96,874"
"Arizona",2016,"4,829","Afghanistan","191","Phoenix","125","96,874"
"Arizona",2016,"4,829","Afghanistan","191","Tucson","47","96,874"
"Arizona",2016,"4,829","Bhutan","34","Glendale","15","96,874"
"Arizona",2016,"4,829","Bhutan","34","Phoenix","12","96,874"
"Arizona",2016,"4,829","Bhutan","34","Tucson","7","96,874"
"Arizona",2016,"4,829","Burma","242","Glendale","116","96,874"
"Arizona",2016,"4,829","Burma","242","Phoenix","125","96,874"
"Arizona",2016,"4,829","Burma","242","Tucson","1","96,874"
"Arizona",2016,"4,829","Burundi","92","Glendale","1","96,874"
"Arizona",2016,"4,829","Burundi","92","Phoenix","16","96,874"
"Arizona",2016,"4,829","Burundi","92","Tucson","75","96,874"
"Arizona",2016,"4,829","Cameroon","5","Phoenix","4","96,874"
"Arizona",2016,"4,829","Cameroon","5","Tucson","1","96,874"
"Arizona",2016,"4,829","Central African Republic","42","Glendale","6","96,874"
"Arizona",2016,"4,829","Central African Republic","42","Phoenix","36","96,874"
"Arizona",2016,"4,829","Chad","5","Tucson","5","96,874"
"Arizona",2016,"4,829","Colombia","5","Glendale","1","96,874"
"Arizona",2016,"4,829","Colombia","5","Tucson","4","96,874"
"Arizona",2016,"4,829","Congo","1","Tucson","1","96,874"
"Arizona",2016,"4,829","Cuba","6","Glendale","1","96,874"
"Arizona",2016,"4,829","Cuba","6","Phoenix","2","96,874"
"Arizona",2016,"4,829","Cuba","6","Tucson","3","96,874"
"Arizona",2016,"4,829","Dem. Rep. Congo","1,608","Avondale","1","96,874"
"Arizona",2016,"4,829","Dem. Rep. Congo","1,608","Glendale","398","96,874"
"Arizona",2016,"4,829","Dem. Rep. Congo","1,608","Phoenix","679","96,874"
"Arizona",2016,"4,829","Dem. Rep. Congo","1,608","Tucson","530","96,874"
"Arizona",2016,"4,829","Eritrea","117","Glendale","18","96,874"
"Arizona",2016,"4,829","Eritrea","117","Phoenix","54","96,874"
"Arizona",2016,"4,829","Eritrea","117","Tucson","45","96,874"
"Arizona",2016,"4,829","Ethiopia","67","Glendale","16","96,874"
"Arizona",2016,"4,829","Ethiopia","67","Mesa","2","96,874"
"Arizona",2016,"4,829","Ethiopia","67","Phoenix","35","96,874"
"Arizona",2016,"4,829","Ethiopia","67","Tucson","14","96,874"
"Arizona",2016,"4,829","Iran","72","Glendale","18","96,874"
"Arizona",2016,"4,829","Iran","72","Mesa","3","96,874"
"Arizona",2016,"4,829","Iran","72","Phoenix","45","96,874"
"Arizona",2016,"4,829","Iran","72","Scottsdale","2","96,874"
"Arizona",2016,"4,829","Iran","72","Tucson","4","96,874"
"Arizona",2016,"4,829","Iraq","485","Chandler","6","96,874"
"Arizona",2016,"4,829","Iraq","485","Gilbert","7","96,874"
"Arizona",2016,"4,829","Iraq","485","Glendale","160","96,874"
"Arizona",2016,"4,829","Iraq","485","Goodyear","3","96,874"
"Arizona",2016,"4,829","Iraq","485","Peoria","20","96,874"
"Arizona",2016,"4,829","Iraq","485","Phoenix","206","96,874"
"Arizona",2016,"4,829","Iraq","485","Surprise","3","96,874"
"Arizona",2016,"4,829","Iraq","485","Tempe","2","96,874"
"Arizona",2016,"4,829","Iraq","485","Tucson","72","96,874"
"Arizona",2016,"4,829","Iraq","485","Youngtown","6","96,874"
"Arizona",2016,"4,829","Ivory Coast","5","Phoenix","5","96,874"
"Arizona",2016,"4,829","Jordan","1","Glendale","1","96,874"
"Arizona",2016,"4,829","Kazakhstan","3","Phoenix","3","96,874"
"Arizona",2016,"4,829","Korea, North","1","Phoenix","1","96,874"
"Arizona",2016,"4,829","Liberia","7","Glendale","7","96,874"
"Arizona",2016,"4,829","Pakistan","29","Glendale","4","96,874"
"Arizona",2016,"4,829","Pakistan","29","Phoenix","20","96,874"
"Arizona",2016,"4,829","Pakistan","29","Tucson","5","96,874"
"Arizona",2016,"4,829","Republic of South Sudan","11","Glendale","4","96,874"
"Arizona",2016,"4,829","Republic of South Sudan","11","Phoenix","2","96,874"
"Arizona",2016,"4,829","Republic of South Sudan","11","Tucson","5","96,874"
"Arizona",2016,"4,829","Rwanda","7","Phoenix","3","96,874"
"Arizona",2016,"4,829","Rwanda","7","Tucson","4","96,874"
"Arizona",2016,"4,829","Serbia","2","Phoenix","2","96,874"
"Arizona",2016,"4,829","Somalia","767","Glendale","283","96,874"
"Arizona",2016,"4,829","Somalia","767","Phoenix","234","96,874"
"Arizona",2016,"4,829","Somalia","767","Tempe","1","96,874"
"Arizona",2016,"4,829","Somalia","767","Tucson","249","96,874"
"Arizona",2016,"4,829","Sudan","50","Glendale","4","96,874"
"Arizona",2016,"4,829","Sudan","50","Phoenix","24","96,874"
"Arizona",2016,"4,829","Sudan","50","Tucson","22","96,874"
"Arizona",2016,"4,829","Syria","966","Glendale","417","96,874"
"Arizona",2016,"4,829","Syria","966","Phoenix","295","96,874"
"Arizona",2016,"4,829","Syria","966","Tucson","254","96,874"
"Arizona",2016,"4,829","Uganda","5","Glendale","1","96,874"
"Arizona",2016,"4,829","Uganda","5","Tucson","4","96,874"
"Arizona",2016,"4,829","Vietnam","3","Tucson","3","96,874"
"Arkansas",2016,"22","Burma","6","Bethel Heights","6","96,874"
"Arkansas",2016,"22","Dem. Rep. Congo","4","Fayetteville","4","96,874"
"Arkansas",2016,"22","El Salvador","2","Russellville","1","96,874"
"Arkansas",2016,"22","El Salvador","2","Springdale","1","96,874"
"Arkansas",2016,"22","Iraq","10","Fayetteville","10","96,874"
"California",2016,"8,921","Afghanistan","442","Auburn","1","96,874"
"California",2016,"8,921","Afghanistan","442","Buena Park","1","96,874"
"California",2016,"8,921","Afghanistan","442","Canoga Park","3","96,874"
"California",2016,"8,921","Afghanistan","442","Corona","1","96,874"
"California",2016,"8,921","Afghanistan","442","Fremont","2","96,874"
"California",2016,"8,921","Afghanistan","442","Fullerton","4","96,874"
"California",2016,"8,921","Afghanistan","442","Glendale","16","96,874"
"California",2016,"8,921","Afghanistan","442","Irvine","4","96,874"
"California",2016,"8,921","Afghanistan","442","Los Angeles","9","96,874"
"California",2016,"8,921","Afghanistan","442","Oakland","6","96,874"
"California",2016,"8,921","Afghanistan","442","Sacramento","104","96,874"
"California",2016,"8,921","Afghanistan","442","San Diego","154","96,874"
"California",2016,"8,921","Afghanistan","442","San Jose","26","96,874"
"California",2016,"8,921","Afghanistan","442","Santa Clarita","8","96,874"
"California",2016,"8,921","Afghanistan","442","Tracy","15","96,874"
"California",2016,"8,921","Afghanistan","442","Turlock","87","96,874"
"California",2016,"8,921","Afghanistan","442","Winnetka","1","96,874"
"California",2016,"8,921","Armenia","58","Antelope","1","96,874"
"California",2016,"8,921","Armenia","58","Fresno","5","96,874"
"California",2016,"8,921","Armenia","58","Glendale","7","96,874"
"California",2016,"8,921","Armenia","58","Mather","14","96,874"
"California",2016,"8,921","Armenia","58","North Highlands","5","96,874"
"California",2016,"8,921","Armenia","58","Rancho Cordova","9","96,874"
"California",2016,"8,921","Armenia","58","Sacramento","11","96,874"
"California",2016,"8,921","Armenia","58","Sunland","4","96,874"
"California",2016,"8,921","Armenia","58","Tujunga","2","96,874"
"California",2016,"8,921","Azerbaijan","10","Hawthorne","4","96,874"
"California",2016,"8,921","Azerbaijan","10","Turlock","6","96,874"
"California",2016,"8,921","Belarus","29","Antelope","19","96,874"
"California",2016,"8,921","Belarus","29","Burbank","4","96,874"
"California",2016,"8,921","Belarus","29","Rancho Cordova","2","96,874"
"California",2016,"8,921","Belarus","29","Sacramento","4","96,874"
"California",2016,"8,921","Bhutan","28","Dixon","3","96,874"
"California",2016,"8,921","Bhutan","28","Los Gatos","3","96,874"
"California",2016,"8,921","Bhutan","28","Oakland","17","96,874"
"California",2016,"8,921","Bhutan","28","Sacramento","5","96,874"
"California",2016,"8,921","Burma","122","Alhambra","5","96,874"
"California",2016,"8,921","Burma","122","Fremont","3","96,874"
"California",2016,"8,921","Burma","122","Fullerton","1","96,874"
"California",2016,"8,921","Burma","122","Garden Grove","1","96,874"
"California",2016,"8,921","Burma","122","Glendale","3","96,874"
"California",2016,"8,921","Burma","122","Hawthorne","5","96,874"
"California",2016,"8,921","Burma","122","Inglewood","5","96,874"
"California",2016,"8,921","Burma","122","La Puente","1","96,874"
"California",2016,"8,921","Burma","122","Oakland","23","96,874"
"California",2016,"8,921","Burma","122","Redlands","1","96,874"
"California",2016,"8,921","Burma","122","Sacramento","5","96,874"
"California",2016,"8,921","Burma","122","San Diego","63","96,874"
"California",2016,"8,921","Burma","122","San Jose","5","96,874"
"California",2016,"8,921","Burma","122","Santa Clara","1","96,874"
"California",2016,"8,921","Burundi","6","San Diego","6","96,874"
"California",2016,"8,921","Cambodia","8","Glendale","6","96,874"
"California",2016,"8,921","Cambodia","8","Oakland","2","96,874"
"California",2016,"8,921","Cameroon","4","Oakland","3","96,874"
"California",2016,"8,921","Cameroon","4","San Jose","1","96,874"
"California",2016,"8,921","Central African Republic","11","San Diego","11","96,874"
"California",2016,"8,921","China","7","Los Angeles","2","96,874"
"California",2016,"8,921","China","7","Oakland","5","96,874"
"California",2016,"8,921","Colombia","5","San Diego","5","96,874"
"California",2016,"8,921","Cuba","1","San Diego","1","96,874"
"California",2016,"8,921","Dem. Rep. Congo","713","Campbell","3","96,874"
"California",2016,"8,921","Dem. Rep. Congo","713","El Cajon","27","96,874"
"California",2016,"8,921","Dem. Rep. Congo","713","Irvine","1","96,874"
"California",2016,"8,921","Dem. Rep. Congo","713","La Mesa","13","96,874"
"California",2016,"8,921","Dem. Rep. Congo","713","Los Angeles","1","96,874"
"California",2016,"8,921","Dem. Rep. Congo","713","Oakland","13","96,874"
"California",2016,"8,921","Dem. Rep. Congo","713","Sacramento","18","96,874"
"California",2016,"8,921","Dem. Rep. Congo","713","San Diego","635","96,874"
"California",2016,"8,921","Dem. Rep. Congo","713","San Jose","2","96,874"
"California",2016,"8,921","Egypt","11","Anaheim","3","96,874"
"California",2016,"8,921","Egypt","11","Huntington Beach","3","96,874"
"California",2016,"8,921","Egypt","11","Los Angeles","1","96,874"
"California",2016,"8,921","Egypt","11","San Diego","4","96,874"
"California",2016,"8,921","El Salvador","150","Antioch","1","96,874"
"California",2016,"8,921","El Salvador","150","Bell","2","96,874"
"California",2016,"8,921","El Salvador","150","Burbank","1","96,874"
"California",2016,"8,921","El Salvador","150","Fontana","2","96,874"
"California",2016,"8,921","El Salvador","150","Glendale","27","96,874"
"California",2016,"8,921","El Salvador","150","Huntington Park","5","96,874"
"California",2016,"8,921","El Salvador","150","Long Beach","1","96,874"
"California",2016,"8,921","El Salvador","150","Los Angeles","44","96,874"
"California",2016,"8,921","El Salvador","150","Mendota","2","96,874"
"California",2016,"8,921","El Salvador","150","North Hills","3","96,874"
"California",2016,"8,921","El Salvador","150","North Hollywood","2","96,874"
"California",2016,"8,921","El Salvador","150","Oakland","22","96,874"
"California",2016,"8,921","El Salvador","150","Oxnard","4","96,874"
"California",2016,"8,921","El Salvador","150","Pacoima","3","96,874"
"California",2016,"8,921","El Salvador","150","Palmdale","2","96,874"
"California",2016,"8,921","El Salvador","150","Panorama City","1","96,874"
"California",2016,"8,921","El Salvador","150","Paramount","1","96,874"
"California",2016,"8,921","El Salvador","150","Perris","3","96,874"
"California",2016,"8,921","El Salvador","150","Reseda","4","96,874"
"California",2016,"8,921","El Salvador","150","San Bernardino","2","96,874"
"California",2016,"8,921","El Salvador","150","San Jose","6","96,874"
"California",2016,"8,921","El Salvador","150","Turlock","3","96,874"
"California",2016,"8,921","El Salvador","150","Van Nuys","2","96,874"
"California",2016,"8,921","El Salvador","150","Whittier","4","96,874"
"California",2016,"8,921","El Salvador","150","Woodland","3","96,874"
"California",2016,"8,921","Eritrea","64","Carmichael","1","96,874"
"California",2016,"8,921","Eritrea","64","Los Angeles","2","96,874"
"California",2016,"8,921","Eritrea","64","Los Gatos","1","96,874"
"California",2016,"8,921","Eritrea","64","Montebello","2","96,874"
"California",2016,"8,921","Eritrea","64","Oakland","13","96,874"
"California",2016,"8,921","Eritrea","64","San Diego","40","96,874"
"California",2016,"8,921","Eritrea","64","San Francisco","2","96,874"
"California",2016,"8,921","Eritrea","64","San Jose","3","96,874"
"California",2016,"8,921","Ethiopia","72","Orange","2","96,874"
"California",2016,"8,921","Ethiopia","72","San Diego","67","96,874"
"California",2016,"8,921","Ethiopia","72","San Jose","3","96,874"
"California",2016,"8,921","Guatemala","13","Anaheim","1","96,874"
"California",2016,"8,921","Guatemala","13","Long Beach","1","96,874"
"California",2016,"8,921","Guatemala","13","Los Angeles","2","96,874"
"California",2016,"8,921","Guatemala","13","Newbury Park","4","96,874"
"California",2016,"8,921","Guatemala","13","Oakland","5","96,874"
"California",2016,"8,921","Honduras","18","Bell Gardens","2","96,874"
"California",2016,"8,921","Honduras","18","Compton","1","96,874"
"California",2016,"8,921","Honduras","18","Fontana","1","96,874"
"California",2016,"8,921","Honduras","18","Los Angeles","9","96,874"
"California",2016,"8,921","Honduras","18","Mendota","2","96,874"
"California",2016,"8,921","Honduras","18","Oakland","2","96,874"
"California",2016,"8,921","Honduras","18","Winnetka","1","96,874"
"California",2016,"8,921","Iran","2,275","Anaheim","9","96,874"
"California",2016,"8,921","Iran","2,275","Bell Canyon","3","96,874"
"California",2016,"8,921","Iran","2,275","Beverly Hills","2","96,874"
"California",2016,"8,921","Iran","2,275","Buena Park","2","96,874"
"California",2016,"8,921","Iran","2,275","Burbank","49","96,874"
"California",2016,"8,921","Iran","2,275","Carmichael","2","96,874"
"California",2016,"8,921","Iran","2,275","Chatsworth","5","96,874"
"California",2016,"8,921","Iran","2,275","Citrus Heights","5","96,874"
"California",2016,"8,921","Iran","2,275","Colton","3","96,874"
"California",2016,"8,921","Iran","2,275","Corona","2","96,874"
"California",2016,"8,921","Iran","2,275","El Dorado Hills","3","96,874"
"California",2016,"8,921","Iran","2,275","Elk Grove","2","96,874"
"California",2016,"8,921","Iran","2,275","Encino","9","96,874"
"California",2016,"8,921","Iran","2,275","Escondido","6","96,874"
"California",2016,"8,921","Iran","2,275","Folsom","3","96,874"
"California",2016,"8,921","Iran","2,275","Fresno","4","96,874"
"California",2016,"8,921","Iran","2,275","Garden Grove","1","96,874"
"California",2016,"8,921","Iran","2,275","Glendale","1,194","96,874"
"California",2016,"8,921","Iran","2,275","Granada Hills","5","96,874"
"California",2016,"8,921","Iran","2,275","Huntington Beach","5","96,874"
"California",2016,"8,921","Iran","2,275","Irvine","14","96,874"
"California",2016,"8,921","Iran","2,275","La Canada Flintridge","4","96,874"
"California",2016,"8,921","Iran","2,275","La Crescenta","3","96,874"
"California",2016,"8,921","Iran","2,275","Laguna Niguel","2","96,874"
"California",2016,"8,921","Iran","2,275","Lake Fores","1","96,874"
"California",2016,"8,921","Iran","2,275","Lake Forest","5","96,874"
"California",2016,"8,921","Iran","2,275","Long Beach","1","96,874"
"California",2016,"8,921","Iran","2,275","Los Altos Hills","1","96,874"
"California",2016,"8,921","Iran","2,275","Los Angeles","428","96,874"
"California",2016,"8,921","Iran","2,275","Los Gatos","88","96,874"
"California",2016,"8,921","Iran","2,275","Mission Viejo","13","96,874"
"California",2016,"8,921","Iran","2,275","Modesto","4","96,874"
"California",2016,"8,921","Iran","2,275","Montrose","4","96,874"
"California",2016,"8,921","Iran","2,275","Moraga","1","96,874"
"California",2016,"8,921","Iran","2,275","North Hollywood","2","96,874"
"California",2016,"8,921","Iran","2,275","Northridge","7","96,874"
"California",2016,"8,921","Iran","2,275","Oakland","8","96,874"
"California",2016,"8,921","Iran","2,275","Pleasant Hill","1","96,874"
"California",2016,"8,921","Iran","2,275","Pomona","3","96,874"
"California",2016,"8,921","Iran","2,275","Poway","1","96,874"
"California",2016,"8,921","Iran","2,275","Rancho Cordova","2","96,874"
"California",2016,"8,921","Iran","2,275","Rancho Sant","1","96,874"
"California",2016,"8,921","Iran","2,275","Reseda","19","96,874"
"California",2016,"8,921","Iran","2,275","Sacramento","42","96,874"
"California",2016,"8,921","Iran","2,275","San Diego","77","96,874"
"California",2016,"8,921","Iran","2,275","San Francisco","1","96,874"
"California",2016,"8,921","Iran","2,275","San Jose","28","96,874"
"California",2016,"8,921","Iran","2,275","Santa Ana","1","96,874"
"California",2016,"8,921","Iran","2,275","Santa Monica","3","96,874"
"California",2016,"8,921","Iran","2,275","Sherman Oaks","6","96,874"
"California",2016,"8,921","Iran","2,275","Sun Valley","5","96,874"
"California",2016,"8,921","Iran","2,275","Sunland","11","96,874"
"California",2016,"8,921","Iran","2,275","Sylmar","7","96,874"
"California",2016,"8,921","Iran","2,275","Tarzana","7","96,874"
"California",2016,"8,921","Iran","2,275","Thousand Oaks","4","96,874"
"California",2016,"8,921","Iran","2,275","Tujunga","17","96,874"
"California",2016,"8,921","Iran","2,275","Turlock","99","96,874"
"California",2016,"8,921","Iran","2,275","Upland","2","96,874"
"California",2016,"8,921","Iran","2,275","Valencia","2","96,874"
"California",2016,"8,921","Iran","2,275","Valley Village","4","96,874"
"California",2016,"8,921","Iran","2,275","Van Nuys","4","96,874"
"California",2016,"8,921","Iran","2,275","Walnut Creek","14","96,874"
"California",2016,"8,921","Iran","2,275","West Hills","5","96,874"
"California",2016,"8,921","Iran","2,275","Winnetka","1","96,874"
"California",2016,"8,921","Iran","2,275","Woodland Hills","6","96,874"
"California",2016,"8,921","Iran","2,275","Yorba Linda","2","96,874"
"California",2016,"8,921","Iraq","1,697","Anaheim","62","96,874"
"California",2016,"8,921","Iraq","1,697","Antelope","1","96,874"
"California",2016,"8,921","Iraq","1,697","Apple Valley","9","96,874"
"California",2016,"8,921","Iraq","1,697","Burlingame","4","96,874"
"California",2016,"8,921","Iraq","1,697","Carmichael","20","96,874"
"California",2016,"8,921","Iraq","1,697","Chula Vista","3","96,874"
"California",2016,"8,921","Iraq","1,697","Citrus Heights","5","96,874"
"California",2016,"8,921","Iraq","1,697","Corona","3","96,874"
"California",2016,"8,921","Iraq","1,697","Downey","5","96,874"
"California",2016,"8,921","Iraq","1,697","Dublin","1","96,874"
"California",2016,"8,921","Iraq","1,697","El Cajon","259","96,874"
"California",2016,"8,921","Iraq","1,697","El Cerrito","4","96,874"
"California",2016,"8,921","Iraq","1,697","Elk Grove","4","96,874"
"California",2016,"8,921","Iraq","1,697","Fountain Valley","7","96,874"
"California",2016,"8,921","Iraq","1,697","Glendale","59","96,874"
"California",2016,"8,921","Iraq","1,697","Granada Hills","4","96,874"
"California",2016,"8,921","Iraq","1,697","Granite Bay","8","96,874"
"California",2016,"8,921","Iraq","1,697","Inglewood","2","96,874"
"California",2016,"8,921","Iraq","1,697","Irvine","5","96,874"
"California",2016,"8,921","Iraq","1,697","La Mesa","16","96,874"
"California",2016,"8,921","Iraq","1,697","La Palma","3","96,874"
"California",2016,"8,921","Iraq","1,697","Laguna Niguel","5","96,874"
"California",2016,"8,921","Iraq","1,697","Lake Elsinore","1","96,874"
"California",2016,"8,921","Iraq","1,697","Lakeside","1","96,874"
"California",2016,"8,921","Iraq","1,697","Long Beach","4","96,874"
"California",2016,"8,921","Iraq","1,697","Los Angeles","49","96,874"
"California",2016,"8,921","Iraq","1,697","Los Gatos","16","96,874"
"California",2016,"8,921","Iraq","1,697","Marina","1","96,874"
"California",2016,"8,921","Iraq","1,697","Martinez","5","96,874"
"California",2016,"8,921","Iraq","1,697","Modesto","1","96,874"
"California",2016,"8,921","Iraq","1,697","Moreno Valley","5","96,874"
"California",2016,"8,921","Iraq","1,697","Oakland","7","96,874"
"California",2016,"8,921","Iraq","1,697","Palmdale","6","96,874"
"California",2016,"8,921","Iraq","1,697","Panorama City","3","96,874"
"California",2016,"8,921","Iraq","1,697","Pasadena","4","96,874"
"California",2016,"8,921","Iraq","1,697","Pomona","9","96,874"
"California",2016,"8,921","Iraq","1,697","Ramona","5","96,874"
"California",2016,"8,921","Iraq","1,697","Riverbank","4","96,874"
"California",2016,"8,921","Iraq","1,697","Riverside","6","96,874"
"California",2016,"8,921","Iraq","1,697","Rolling Hills Estates","4","96,874"
"California",2016,"8,921","Iraq","1,697","Sacramento","210","96,874"
"California",2016,"8,921","Iraq","1,697","San Diego","763","96,874"
"California",2016,"8,921","Iraq","1,697","San Jose","15","96,874"
"California",2016,"8,921","Iraq","1,697","San Marcos","9","96,874"
"California",2016,"8,921","Iraq","1,697","Santa Monica","7","96,874"
"California",2016,"8,921","Iraq","1,697","Santee","8","96,874"
"California",2016,"8,921","Iraq","1,697","Spring Valley","19","96,874"
"California",2016,"8,921","Iraq","1,697","Sunnyvale","1","96,874"
"California",2016,"8,921","Iraq","1,697","Tracy","1","96,874"
"California",2016,"8,921","Iraq","1,697","Turlock","36","96,874"
"California",2016,"8,921","Iraq","1,697","Vista","1","96,874"
"California",2016,"8,921","Iraq","1,697","Walnut Creek","1","96,874"
"California",2016,"8,921","Iraq","1,697","Woodland Hills","6","96,874"
"California",2016,"8,921","Jordan","1","Santa Ana","1","96,874"
"California",2016,"8,921","Kazakhstan","18","Canoga Park","4","96,874"
"California",2016,"8,921","Kazakhstan","18","Carmichael","4","96,874"
"California",2016,"8,921","Kazakhstan","18","Sacramento","5","96,874"
"California",2016,"8,921","Kazakhstan","18","West Sacramento","5","96,874"
"California",2016,"8,921","Korea, North","4","Glendale","3","96,874"
"California",2016,"8,921","Korea, North","4","San Jose","1","96,874"
"California",2016,"8,921","Kyrgyzstan","5","Fair Oaks","3","96,874"
"California",2016,"8,921","Kyrgyzstan","5","Sacramento","2","96,874"
"California",2016,"8,921","Latvia","5","Los Angeles","5","96,874"
"California",2016,"8,921","Moldova","106","Carmichael","5","96,874"
"California",2016,"8,921","Moldova","106","Citrus Heights","4","96,874"
"California",2016,"8,921","Moldova","106","El Cajon","2","96,874"
"California",2016,"8,921","Moldova","106","Fair Oaks","4","96,874"
"California",2016,"8,921","Moldova","106","Foresthill","4","96,874"
"California",2016,"8,921","Moldova","106","Glendale","5","96,874"
"California",2016,"8,921","Moldova","106","Rancho Cordova","34","96,874"
"California",2016,"8,921","Moldova","106","Roseville","7","96,874"
"California",2016,"8,921","Moldova","106","Sacramento","41","96,874"
"California",2016,"8,921","Pakistan","5","Montclair","1","96,874"
"California",2016,"8,921","Pakistan","5","San Diego","3","96,874"
"California",2016,"8,921","Pakistan","5","San Jose","1","96,874"
"California",2016,"8,921","Palestine","1","Sacramento","1","96,874"
"California",2016,"8,921","Russia","150","Antelope","1","96,874"
"California",2016,"8,921","Russia","150","Burbank","1","96,874"
"California",2016,"8,921","Russia","150","Carmichael","8","96,874"
"California",2016,"8,921","Russia","150","Citrus Heights","15","96,874"
"California",2016,"8,921","Russia","150","Elk Grove","4","96,874"
"California",2016,"8,921","Russia","150","Fair Oaks","5","96,874"
"California",2016,"8,921","Russia","150","Los Gatos","7","96,874"
"California",2016,"8,921","Russia","150","Oakland","1","96,874"
"California",2016,"8,921","Russia","150","Rancho Cordova","3","96,874"
"California",2016,"8,921","Russia","150","Roseville","7","96,874"
"California",2016,"8,921","Russia","150","Sacramento","83","96,874"
"California",2016,"8,921","Russia","150","San Diego","2","96,874"
"California",2016,"8,921","Russia","150","San Francisco","1","96,874"
"California",2016,"8,921","Russia","150","Walnut Creek","3","96,874"
"California",2016,"8,921","Russia","150","West Sacramento","9","96,874"
"California",2016,"8,921","Senegal","3","Oakland","3","96,874"
"California",2016,"8,921","Sierra Leone","1","Oakland","1","96,874"
"California",2016,"8,921","Somalia","300","Fullerton","1","96,874"
"California",2016,"8,921","Somalia","300","Glendale","1","96,874"
"California",2016,"8,921","Somalia","300","Lemon Grove","1","96,874"
"California",2016,"8,921","Somalia","300","Morgan Hill","5","96,874"
"California",2016,"8,921","Somalia","300","Oakland","1","96,874"
"California",2016,"8,921","Somalia","300","Sacramento","1","96,874"
"California",2016,"8,921","Somalia","300","San Diego","277","96,874"
"California",2016,"8,921","Somalia","300","San Jose","13","96,874"
"California",2016,"8,921","Sri Lanka (Ceylon)","5","Oakland","5","96,874"
"California",2016,"8,921","Sudan","31","Los Angeles","1","96,874"
"California",2016,"8,921","Sudan","31","Oakland","7","96,874"
"California",2016,"8,921","Sudan","31","San Diego","23","96,874"
"California",2016,"8,921","Sweden","2","Modesto","2","96,874"
"California",2016,"8,921","Syria","1,748","Anaheim","34","96,874"
"California",2016,"8,921","Syria","1,748","Anheim","1","96,874"
"California",2016,"8,921","Syria","1,748","Carmichael","11","96,874"
"California",2016,"8,921","Syria","1,748","Claremont","4","96,874"
"California",2016,"8,921","Syria","1,748","Corona","6","96,874"
"California",2016,"8,921","Syria","1,748","El Cajon","1","96,874"
"California",2016,"8,921","Syria","1,748","Glendale","50","96,874"
"California",2016,"8,921","Syria","1,748","Irvine","2","96,874"
"California",2016,"8,921","Syria","1,748","Laguna Niguel","6","96,874"
"California",2016,"8,921","Syria","1,748","Lakeside","7","96,874"
"California",2016,"8,921","Syria","1,748","Los Angeles","43","96,874"
"California",2016,"8,921","Syria","1,748","Los Gatos","7","96,874"
"California",2016,"8,921","Syria","1,748","Modesto","7","96,874"
"California",2016,"8,921","Syria","1,748","Norwalk","4","96,874"
"California",2016,"8,921","Syria","1,748","Oakland","34","96,874"
"California",2016,"8,921","Syria","1,748","Palmdale","1","96,874"
"California",2016,"8,921","Syria","1,748","Pasadena","2","96,874"
"California",2016,"8,921","Syria","1,748","Riverside","16","96,874"
"California",2016,"8,921","Syria","1,748","Roseville","3","96,874"
"California",2016,"8,921","Syria","1,748","Sacramento","317","96,874"
"California",2016,"8,921","Syria","1,748","San Diego","953","96,874"
"California",2016,"8,921","Syria","1,748","San Francisco","2","96,874"
"California",2016,"8,921","Syria","1,748","San Jose","11","96,874"
"California",2016,"8,921","Syria","1,748","Santa Ana","9","96,874"
"California",2016,"8,921","Syria","1,748","Thousand Oaks","1","96,874"
"California",2016,"8,921","Syria","1,748","Tracy","3","96,874"
"California",2016,"8,921","Syria","1,748","Turlock","163","96,874"
"California",2016,"8,921","Syria","1,748","Valencia","9","96,874"
"California",2016,"8,921","Syria","1,748","Victorville","23","96,874"
"California",2016,"8,921","Syria","1,748","Walnut","13","96,874"
