"nationality","year","nationality_total","dest_state","state_nationality_received","dest_city","city_nationality_received","total"
"Central African Republic",2018,"150","Pennsylvania","3","Roslyn",3,"22,874"
"Central African Republic",2018,"150","Utah","14","Salt Lake City",14,"22,874"
"Central African Republic",2018,"150","Washington","9","Seattle",9,"22,874"
"China",2018,"2","New York","2","Flushing",1,"22,874"
"China",2018,"2","New York","2","Syracuse",1,"22,874"
"Colombia",2018,"136","Arizona","5","Tucson",5,"22,874"
"Colombia",2018,"136","California","2","Glendale",2,"22,874"
"Colombia",2018,"136","Colorado","5","Denver",5,"22,874"
"Colombia",2018,"136","Florida","43","Clearwater",2,"22,874"
"Colombia",2018,"136","Florida","43","Doral",8,"22,874"
"Colombia",2018,"136","Florida","43","Palm Springs",23,"22,874"
"Colombia",2018,"136","Florida","43","Tampa",10,"22,874"
"Colombia",2018,"136","Georgia","6","Atlanta",6,"22,874"
"Colombia",2018,"136","Idaho","7","Boise",7,"22,874"
"Colombia",2018,"136","Illinois","8","Chicago",8,"22,874"
"Colombia",2018,"136","Maryland","10","Baltimore",10,"22,874"
"Colombia",2018,"136","Nevada","1","Las Vegas",1,"22,874"
"Colombia",2018,"136","New Jersey","7","Elizabeth",3,"22,874"
"Colombia",2018,"136","New Jersey","7","Jersey City",4,"22,874"
"Colombia",2018,"136","New York","5","Lindenhurst",5,"22,874"
"Colombia",2018,"136","North Carolina","5","New Bern",5,"22,874"
"Colombia",2018,"136","Tennessee","11","Chattanooga",4,"22,874"
"Colombia",2018,"136","Tennessee","11","Knoxville",7,"22,874"
"Colombia",2018,"136","Texas","16","Fort Worth",1,"22,874"
"Colombia",2018,"136","Texas","16","Houston",15,"22,874"
"Colombia",2018,"136","Washington","5","Kennewick",5,"22,874"
"Congo",2018,"7","Arizona","1","Phoenix",1,"22,874"
"Congo",2018,"7","Florida","3","Orlando",3,"22,874"
"Congo",2018,"7","Michigan","2","Lansing",2,"22,874"
"Congo",2018,"7","Missouri","1","Kansas City",1,"22,874"
"Dem. Rep. Congo",2018,"9,305","Alabama","22","Mobile",22,"22,874"
"Dem. Rep. Congo",2018,"9,305","Alaska","6","Anchorage",6,"22,874"
"Dem. Rep. Congo",2018,"9,305","Arizona","643","Chandler",1,"22,874"
"Dem. Rep. Congo",2018,"9,305","Arizona","643","Glendale",210,"22,874"
"Dem. Rep. Congo",2018,"9,305","Arizona","643","Phoenix",252,"22,874"
"Dem. Rep. Congo",2018,"9,305","Arizona","643","Tucson",180,"22,874"
"Dem. Rep. Congo",2018,"9,305","Arkansas","43","Fayetteville",43,"22,874"
"Dem. Rep. Congo",2018,"9,305","California","148","Glendale",5,"22,874"
"Dem. Rep. Congo",2018,"9,305","California","148","Lakeside",4,"22,874"
"Dem. Rep. Congo",2018,"9,305","California","148","Los Angeles",1,"22,874"
"Dem. Rep. Congo",2018,"9,305","California","148","San Diego",132,"22,874"
"Dem. Rep. Congo",2018,"9,305","California","148","San Jose",6,"22,874"
"Dem. Rep. Congo",2018,"9,305","Colorado","223","Aurora",11,"22,874"
"Dem. Rep. Congo",2018,"9,305","Colorado","223","Colorado Springs",31,"22,874"
"Dem. Rep. Congo",2018,"9,305","Colorado","223","Denver",70,"22,874"
"Dem. Rep. Congo",2018,"9,305","Colorado","223","Greeley",28,"22,874"
"Dem. Rep. Congo",2018,"9,305","Colorado","223","Lakewood",83,"22,874"
"Dem. Rep. Congo",2018,"9,305","Connecticut","92","Bridgeport",35,"22,874"
"Dem. Rep. Congo",2018,"9,305","Connecticut","92","Hartford",19,"22,874"
"Dem. Rep. Congo",2018,"9,305","Connecticut","92","New Haven",38,"22,874"
"Dem. Rep. Congo",2018,"9,305","Delaware","17","Wilmington",17,"22,874"
"Dem. Rep. Congo",2018,"9,305","Florida","283","Clearwater",55,"22,874"
"Dem. Rep. Congo",2018,"9,305","Florida","283","Doral",6,"22,874"
"Dem. Rep. Congo",2018,"9,305","Florida","283","Jacksonville",54,"22,874"
"Dem. Rep. Congo",2018,"9,305","Florida","283","Tallahassee",119,"22,874"
"Dem. Rep. Congo",2018,"9,305","Florida","283","Tampa",49,"22,874"
"Dem. Rep. Congo",2018,"9,305","Georgia","393","Atlanta",336,"22,874"
"Dem. Rep. Congo",2018,"9,305","Georgia","393","Clarkston",3,"22,874"
"Dem. Rep. Congo",2018,"9,305","Georgia","393","Decatur",6,"22,874"
"Dem. Rep. Congo",2018,"9,305","Georgia","393","Gainesville",8,"22,874"
"Dem. Rep. Congo",2018,"9,305","Georgia","393","Savannah",23,"22,874"
"Dem. Rep. Congo",2018,"9,305","Georgia","393","Stone Mountain",17,"22,874"
"Dem. Rep. Congo",2018,"9,305","Idaho","317","Boise",238,"22,874"
"Dem. Rep. Congo",2018,"9,305","Idaho","317","Twin Falls",76,"22,874"
"Dem. Rep. Congo",2018,"9,305","Idaho","317","Twins Falls",3,"22,874"
"Dem. Rep. Congo",2018,"9,305","Illinois","194","Aurora",2,"22,874"
"Dem. Rep. Congo",2018,"9,305","Illinois","194","Carol Stream",2,"22,874"
"Dem. Rep. Congo",2018,"9,305","Illinois","194","Chicago",81,"22,874"
"Dem. Rep. Congo",2018,"9,305","Illinois","194","Moline",10,"22,874"
"Dem. Rep. Congo",2018,"9,305","Illinois","194","Rock Island",13,"22,874"
"Dem. Rep. Congo",2018,"9,305","Illinois","194","Rockford",86,"22,874"
"Dem. Rep. Congo",2018,"9,305","Indiana","133","Fort Wayne",22,"22,874"
"Dem. Rep. Congo",2018,"9,305","Indiana","133","Indianapolis",111,"22,874"
"Dem. Rep. Congo",2018,"9,305","Iowa","295","Ankeny",8,"22,874"
"Dem. Rep. Congo",2018,"9,305","Iowa","295","Cedar Rapids",125,"22,874"
"Dem. Rep. Congo",2018,"9,305","Iowa","295","Coralville",7,"22,874"
"Dem. Rep. Congo",2018,"9,305","Iowa","295","Des Moines",112,"22,874"
"Dem. Rep. Congo",2018,"9,305","Iowa","295","Iowa City",14,"22,874"
"Dem. Rep. Congo",2018,"9,305","Iowa","295","Johnston",5,"22,874"
"Dem. Rep. Congo",2018,"9,305","Iowa","295","Urbandale",24,"22,874"
"Dem. Rep. Congo",2018,"9,305","Kansas","255","Dodge City",7,"22,874"
"Dem. Rep. Congo",2018,"9,305","Kansas","255","Garden City",9,"22,874"
"Dem. Rep. Congo",2018,"9,305","Kansas","255","Kansas City",87,"22,874"
"Dem. Rep. Congo",2018,"9,305","Kansas","255","Wichita",152,"22,874"
"Dem. Rep. Congo",2018,"9,305","Kentucky","668","Bowling Green",242,"22,874"
"Dem. Rep. Congo",2018,"9,305","Kentucky","668","Lexington",105,"22,874"
"Dem. Rep. Congo",2018,"9,305","Kentucky","668","Louisville",315,"22,874"
"Dem. Rep. Congo",2018,"9,305","Kentucky","668","Owensboro",6,"22,874"
"Dem. Rep. Congo",2018,"9,305","Louisiana","4","Baton Rouge",4,"22,874"
"Dem. Rep. Congo",2018,"9,305","Maine","66","Portland",61,"22,874"
"Dem. Rep. Congo",2018,"9,305","Maine","66","Westbrook",5,"22,874"
"Dem. Rep. Congo",2018,"9,305","Maryland","181","Baltimore",131,"22,874"
"Dem. Rep. Congo",2018,"9,305","Maryland","181","Hyattsville",20,"22,874"
"Dem. Rep. Congo",2018,"9,305","Maryland","181","Riverdale",1,"22,874"
"Dem. Rep. Congo",2018,"9,305","Maryland","181","Silver Spring",29,"22,874"
"Dem. Rep. Congo",2018,"9,305","Massachusetts","207","Boston",23,"22,874"
"Dem. Rep. Congo",2018,"9,305","Massachusetts","207","Lowell",20,"22,874"
"Dem. Rep. Congo",2018,"9,305","Massachusetts","207","Lynn",7,"22,874"
"Dem. Rep. Congo",2018,"9,305","Massachusetts","207","Northampton",36,"22,874"
"Dem. Rep. Congo",2018,"9,305","Massachusetts","207","Roxbury",10,"22,874"
"Dem. Rep. Congo",2018,"9,305","Massachusetts","207","South Boston",14,"22,874"
"Dem. Rep. Congo",2018,"9,305","Massachusetts","207","Springfield",54,"22,874"
"Dem. Rep. Congo",2018,"9,305","Massachusetts","207","West Springfield",6,"22,874"
"Dem. Rep. Congo",2018,"9,305","Massachusetts","207","Worcester",37,"22,874"
"Dem. Rep. Congo",2018,"9,305","Michigan","378","Ann Arbor",33,"22,874"
"Dem. Rep. Congo",2018,"9,305","Michigan","378","Battle Creek",13,"22,874"
"Dem. Rep. Congo",2018,"9,305","Michigan","378","Dewitt",10,"22,874"
"Dem. Rep. Congo",2018,"9,305","Michigan","378","Grand Rapids",210,"22,874"
"Dem. Rep. Congo",2018,"9,305","Michigan","378","Lansing",91,"22,874"
"Dem. Rep. Congo",2018,"9,305","Michigan","378","Madison Heights",3,"22,874"
"Dem. Rep. Congo",2018,"9,305","Michigan","378","Troy",18,"22,874"
"Dem. Rep. Congo",2018,"9,305","Minnesota","76","Maplewood",5,"22,874"
"Dem. Rep. Congo",2018,"9,305","Minnesota","76","Minneapolis",35,"22,874"
"Dem. Rep. Congo",2018,"9,305","Minnesota","76","Richfield",3,"22,874"
"Dem. Rep. Congo",2018,"9,305","Minnesota","76","Roseville",3,"22,874"
"Dem. Rep. Congo",2018,"9,305","Minnesota","76","Saint Louis Park",8,"22,874"
"Dem. Rep. Congo",2018,"9,305","Minnesota","76","Saint Paul",12,"22,874"
"Dem. Rep. Congo",2018,"9,305","Minnesota","76","Woodbury",10,"22,874"
"Dem. Rep. Congo",2018,"9,305","Mississippi","2","Jackson",2,"22,874"
"Dem. Rep. Congo",2018,"9,305","Missouri","333","Cleveland",7,"22,874"
"Dem. Rep. Congo",2018,"9,305","Missouri","333","Columbia",95,"22,874"
"Dem. Rep. Congo",2018,"9,305","Missouri","333","Columiba",1,"22,874"
"Dem. Rep. Congo",2018,"9,305","Missouri","333","Kansas City",183,"22,874"
"Dem. Rep. Congo",2018,"9,305","Missouri","333","Saint Louis",40,"22,874"
"Dem. Rep. Congo",2018,"9,305","Missouri","333","Springfield",7,"22,874"
"Dem. Rep. Congo",2018,"9,305","Montana","89","Missoula",89,"22,874"
"Dem. Rep. Congo",2018,"9,305","Nebraska","30","Omaha",30,"22,874"
"Dem. Rep. Congo",2018,"9,305","Nevada","111","Las Vegas",85,"22,874"
"Dem. Rep. Congo",2018,"9,305","Nevada","111","Reno",26,"22,874"
"Dem. Rep. Congo",2018,"9,305","New Hampshire","160","Concord",67,"22,874"
"Dem. Rep. Congo",2018,"9,305","New Hampshire","160","Manchester",69,"22,874"
"Dem. Rep. Congo",2018,"9,305","New Hampshire","160","Nashua",24,"22,874"
"Dem. Rep. Congo",2018,"9,305","New Jersey","52","Elizabeth",27,"22,874"
"Dem. Rep. Congo",2018,"9,305","New Jersey","52","Highland Park",25,"22,874"
"Dem. Rep. Congo",2018,"9,305","New Mexico","60","Albuquerque",60,"22,874"
"Dem. Rep. Congo",2018,"9,305","New York","523","Albany",43,"22,874"
"Dem. Rep. Congo",2018,"9,305","New York","523","Buffalo",283,"22,874"
"Dem. Rep. Congo",2018,"9,305","New York","523","New York",10,"22,874"
"Dem. Rep. Congo",2018,"9,305","New York","523","Rochester",48,"22,874"
"Dem. Rep. Congo",2018,"9,305","New York","523","Syracuse",116,"22,874"
"Dem. Rep. Congo",2018,"9,305","New York","523","Utica",23,"22,874"
"Dem. Rep. Congo",2018,"9,305","North Carolina","472","Charlotte",25,"22,874"
"Dem. Rep. Congo",2018,"9,305","North Carolina","472","Durham",77,"22,874"
"Dem. Rep. Congo",2018,"9,305","North Carolina","472","Greensboro",165,"22,874"
"Dem. Rep. Congo",2018,"9,305","North Carolina","472","High Point",53,"22,874"
"Dem. Rep. Congo",2018,"9,305","North Carolina","472","New Bern",76,"22,874"
"Dem. Rep. Congo",2018,"9,305","North Carolina","472","Raleigh",76,"22,874"
"Dem. Rep. Congo",2018,"9,305","North Dakota","44","Bismarck",21,"22,874"
"Dem. Rep. Congo",2018,"9,305","North Dakota","44","Fargo",23,"22,874"
"Dem. Rep. Congo",2018,"9,305","Ohio","427","Akron",66,"22,874"
"Dem. Rep. Congo",2018,"9,305","Ohio","427","Cincinnati",17,"22,874"
"Dem. Rep. Congo",2018,"9,305","Ohio","427","Cleveland",114,"22,874"
"Dem. Rep. Congo",2018,"9,305","Ohio","427","Cleveland Heights",18,"22,874"
"Dem. Rep. Congo",2018,"9,305","Ohio","427","Columbus",71,"22,874"
"Dem. Rep. Congo",2018,"9,305","Ohio","427","Dayton",109,"22,874"
"Dem. Rep. Congo",2018,"9,305","Ohio","427","Kettering",21,"22,874"
"Dem. Rep. Congo",2018,"9,305","Ohio","427","Lakewood",6,"22,874"
"Dem. Rep. Congo",2018,"9,305","Ohio","427","Toledo",5,"22,874"
"Dem. Rep. Congo",2018,"9,305","Oklahoma","23","Oklahoma City",12,"22,874"
"Dem. Rep. Congo",2018,"9,305","Oklahoma","23","Tulsa",11,"22,874"
"Dem. Rep. Congo",2018,"9,305","Oregon","61","Portland",61,"22,874"
"Dem. Rep. Congo",2018,"9,305","Pennsylvania","416","Chester",24,"22,874"
"Dem. Rep. Congo",2018,"9,305","Pennsylvania","416","Erie",86,"22,874"
"Dem. Rep. Congo",2018,"9,305","Pennsylvania","416","Lancaster",158,"22,874"
"Dem. Rep. Congo",2018,"9,305","Pennsylvania","416","Philadelphia",33,"22,874"
"Dem. Rep. Congo",2018,"9,305","Pennsylvania","416","Pittsburgh",70,"22,874"
"Dem. Rep. Congo",2018,"9,305","Pennsylvania","416","Roslyn",4,"22,874"
"Dem. Rep. Congo",2018,"9,305","Pennsylvania","416","Scranton",41,"22,874"
"Dem. Rep. Congo",2018,"9,305","Rhode Island","59","Providence",59,"22,874"
"Dem. Rep. Congo",2018,"9,305","South Carolina","49","Columbia",39,"22,874"
"Dem. Rep. Congo",2018,"9,305","South Carolina","49","Spartanburg",10,"22,874"
"Dem. Rep. Congo",2018,"9,305","South Dakota","29","Sioux Falls",29,"22,874"
"Dem. Rep. Congo",2018,"9,305","Tennessee","252","Antioch",3,"22,874"
"Dem. Rep. Congo",2018,"9,305","Tennessee","252","Chattanooga",1,"22,874"
"Dem. Rep. Congo",2018,"9,305","Tennessee","252","Hermitage",7,"22,874"
"Dem. Rep. Congo",2018,"9,305","Tennessee","252","Knoxville",73,"22,874"
"Dem. Rep. Congo",2018,"9,305","Tennessee","252","La Vergne",4,"22,874"
"Dem. Rep. Congo",2018,"9,305","Tennessee","252","Memphis",12,"22,874"
"Dem. Rep. Congo",2018,"9,305","Tennessee","252","Nashville",150,"22,874"
"Dem. Rep. Congo",2018,"9,305","Tennessee","252","Smyrna",2,"22,874"
"Dem. Rep. Congo",2018,"9,305","Texas","755","Abilene",98,"22,874"
"Dem. Rep. Congo",2018,"9,305","Texas","755","Amarillo",39,"22,874"
"Dem. Rep. Congo",2018,"9,305","Texas","755","Austin",36,"22,874"
"Dem. Rep. Congo",2018,"9,305","Texas","755","Dallas",157,"22,874"
"Dem. Rep. Congo",2018,"9,305","Texas","755","Fort Worth",125,"22,874"
"Dem. Rep. Congo",2018,"9,305","Texas","755","Houston",199,"22,874"
"Dem. Rep. Congo",2018,"9,305","Texas","755","Katy",6,"22,874"
"Dem. Rep. Congo",2018,"9,305","Texas","755","Richland Hills",1,"22,874"
"Dem. Rep. Congo",2018,"9,305","Texas","755","San Aantonio",1,"22,874"
"Dem. Rep. Congo",2018,"9,305","Texas","755","San Antonio",86,"22,874"
"Dem. Rep. Congo",2018,"9,305","Texas","755","Sugar Land",7,"22,874"
"Dem. Rep. Congo",2018,"9,305","Utah","203","Ogden",2,"22,874"
"Dem. Rep. Congo",2018,"9,305","Utah","203","Salt Lake City",201,"22,874"
"Dem. Rep. Congo",2018,"9,305","Vermont","83","Burlington",21,"22,874"
"Dem. Rep. Congo",2018,"9,305","Vermont","83","Colchester",62,"22,874"
"Dem. Rep. Congo",2018,"9,305","Virginia","221","Charlottesville",23,"22,874"
"Dem. Rep. Congo",2018,"9,305","Virginia","221","Fairfax",2,"22,874"
"Dem. Rep. Congo",2018,"9,305","Virginia","221","Harrisonburg",41,"22,874"
"Dem. Rep. Congo",2018,"9,305","Virginia","221","Newport News",30,"22,874"
"Dem. Rep. Congo",2018,"9,305","Virginia","221","Richmond",84,"22,874"
"Dem. Rep. Congo",2018,"9,305","Virginia","221","Roanoke",41,"22,874"
"Dem. Rep. Congo",2018,"9,305","Washington","92","Kent",5,"22,874"
"Dem. Rep. Congo",2018,"9,305","Washington","92","Seatac",40,"22,874"
"Dem. Rep. Congo",2018,"9,305","Washington","92","Seattle",4,"22,874"
"Dem. Rep. Congo",2018,"9,305","Washington","92","Spokane",41,"22,874"
"Dem. Rep. Congo",2018,"9,305","Washington","92","Vancouver",2,"22,874"
"Dem. Rep. Congo",2018,"9,305","Wisconsin","115","Appleton",61,"22,874"
"Dem. Rep. Congo",2018,"9,305","Wisconsin","115","Madison",10,"22,874"
"Dem. Rep. Congo",2018,"9,305","Wisconsin","115","Milwaukee",35,"22,874"
"Dem. Rep. Congo",2018,"9,305","Wisconsin","115","Oshkosh",9,"22,874"
"Djibouti",2018,"1","Washington","1","Spokane",1,"22,874"
"Egypt",2018,"1","Massachusetts","1","Worcester",1,"22,874"
"El Salvador",2018,"683","Alabama","1","Robertsdale",1,"22,874"
"El Salvador",2018,"683","Arkansas","15","Fayetteville",15,"22,874"
"El Salvador",2018,"683","California","183","Bakersfield",6,"22,874"
"El Salvador",2018,"683","California","183","Bell Gardens",1,"22,874"
"El Salvador",2018,"683","California","183","Canoga Park",3,"22,874"
"El Salvador",2018,"683","California","183","Chino",3,"22,874"
"El Salvador",2018,"683","California","183","Colton",1,"22,874"
"El Salvador",2018,"683","California","183","Compton",7,"22,874"
"El Salvador",2018,"683","California","183","Fontana",2,"22,874"
"El Salvador",2018,"683","California","183","Glendale",17,"22,874"
"El Salvador",2018,"683","California","183","Hacienda Heights",3,"22,874"
"El Salvador",2018,"683","California","183","Long Beach",1,"22,874"
"El Salvador",2018,"683","California","183","Los Angeles",55,"22,874"
"El Salvador",2018,"683","California","183","Lynwood",1,"22,874"
"El Salvador",2018,"683","California","183","Mendota",8,"22,874"
"El Salvador",2018,"683","California","183","Norwalk",3,"22,874"
"El Salvador",2018,"683","California","183","Oakland",26,"22,874"
"El Salvador",2018,"683","California","183","Ontario",3,"22,874"
"El Salvador",2018,"683","California","183","Pacoima",1,"22,874"
"El Salvador",2018,"683","California","183","Panorama City",2,"22,874"
"El Salvador",2018,"683","California","183","Rialto",2,"22,874"
"El Salvador",2018,"683","California","183","Riverside",2,"22,874"
"El Salvador",2018,"683","California","183","Sacramento",10,"22,874"
"El Salvador",2018,"683","California","183","Salinas",1,"22,874"
"El Salvador",2018,"683","California","183","San Jose",11,"22,874"
"El Salvador",2018,"683","California","183","Santa Ana",1,"22,874"
"El Salvador",2018,"683","California","183","Sun Valley",1,"22,874"
"El Salvador",2018,"683","California","183","Sylmar",2,"22,874"
"El Salvador",2018,"683","California","183","Turlock",4,"22,874"
"El Salvador",2018,"683","California","183","Van Nuys",6,"22,874"
"El Salvador",2018,"683","Colorado","5","Denver",5,"22,874"
"El Salvador",2018,"683","Florida","34","Bradenton",4,"22,874"
"El Salvador",2018,"683","Florida","34","Bristol",1,"22,874"
"El Salvador",2018,"683","Florida","34","Clearwater",7,"22,874"
"El Salvador",2018,"683","Florida","34","Doral",12,"22,874"
"El Salvador",2018,"683","Florida","34","Hialeah",1,"22,874"
"El Salvador",2018,"683","Florida","34","Homosassa",1,"22,874"
"El Salvador",2018,"683","Florida","34","Jacksonville",2,"22,874"
"El Salvador",2018,"683","Florida","34","Naples",2,"22,874"
"El Salvador",2018,"683","Florida","34","Tallahassee",1,"22,874"
"El Salvador",2018,"683","Florida","34","Tampa",3,"22,874"
"El Salvador",2018,"683","Georgia","33","Atlanta",13,"22,874"
"El Salvador",2018,"683","Georgia","33","Dalton",3,"22,874"
"El Salvador",2018,"683","Georgia","33","Lilburn",2,"22,874"
"El Salvador",2018,"683","Georgia","33","Marietta",5,"22,874"
"El Salvador",2018,"683","Georgia","33","Norcross",1,"22,874"
"El Salvador",2018,"683","Georgia","33","Roswell",5,"22,874"
"El Salvador",2018,"683","Georgia","33","Smyrna",1,"22,874"
"El Salvador",2018,"683","Georgia","33","Sugar Hill",1,"22,874"
"El Salvador",2018,"683","Georgia","33","Tucker",2,"22,874"
"El Salvador",2018,"683","Illinois","5","Chicago",5,"22,874"
"El Salvador",2018,"683","Indiana","6","Indianapolis",1,"22,874"
"El Salvador",2018,"683","Indiana","6","South Bend",5,"22,874"
"El Salvador",2018,"683","Iowa","2","Ottumwa",2,"22,874"
"El Salvador",2018,"683","Maryland","70","Baltimore",23,"22,874"
"El Salvador",2018,"683","Maryland","70","Hyattsville",19,"22,874"
"El Salvador",2018,"683","Maryland","70","Rockville",1,"22,874"
"El Salvador",2018,"683","Maryland","70","Silver Spring",26,"22,874"
"El Salvador",2018,"683","Maryland","70","Temple Hills",1,"22,874"
"El Salvador",2018,"683","Massachusetts","48","Chelsea",4,"22,874"
"El Salvador",2018,"683","Massachusetts","48","East Boston",15,"22,874"
"El Salvador",2018,"683","Massachusetts","48","Everett",7,"22,874"
"El Salvador",2018,"683","Massachusetts","48","Lynn",1,"22,874"
"El Salvador",2018,"683","Massachusetts","48","Malden",3,"22,874"
"El Salvador",2018,"683","Massachusetts","48","New Bedford",3,"22,874"
"El Salvador",2018,"683","Massachusetts","48","Northampton",5,"22,874"
"El Salvador",2018,"683","Massachusetts","48","Somerville",10,"22,874"
"El Salvador",2018,"683","Minnesota","10","Richfield",1,"22,874"
"El Salvador",2018,"683","Minnesota","10","Saint Paul",5,"22,874"
"El Salvador",2018,"683","Minnesota","10","Worthington",4,"22,874"
"El Salvador",2018,"683","Nebraska","2","Omaha",2,"22,874"
"El Salvador",2018,"683","Nevada","4","Las Vegas",4,"22,874"
"El Salvador",2018,"683","New Jersey","18","Elizabeth",13,"22,874"
"El Salvador",2018,"683","New Jersey","18","Jersey City",2,"22,874"
"El Salvador",2018,"683","New Jersey","18","West New York",3,"22,874"
"El Salvador",2018,"683","New York","34","Brentwood",2,"22,874"
"El Salvador",2018,"683","New York","34","Corona",3,"22,874"
"El Salvador",2018,"683","New York","34","Mamaroneck",2,"22,874"
"El Salvador",2018,"683","New York","34","New York",24,"22,874"
"El Salvador",2018,"683","New York","34","Uniondale",1,"22,874"
"El Salvador",2018,"683","New York","34","Yonkers",2,"22,874"
"El Salvador",2018,"683","North Carolina","54","Asheville",4,"22,874"
"El Salvador",2018,"683","North Carolina","54","Charlotte",20,"22,874"
"El Salvador",2018,"683","North Carolina","54","Durham",20,"22,874"
"El Salvador",2018,"683","North Carolina","54","Hillsborough",1,"22,874"
"El Salvador",2018,"683","North Carolina","54","Newton",1,"22,874"
"El Salvador",2018,"683","North Carolina","54","Raleigh",2,"22,874"
"El Salvador",2018,"683","North Carolina","54","Salisbury",1,"22,874"
"El Salvador",2018,"683","North Carolina","54","Swannanoa",3,"22,874"
"El Salvador",2018,"683","North Carolina","54","Winston-Salem",2,"22,874"
"El Salvador",2018,"683","Ohio","11","Cleveland",2,"22,874"
"El Salvador",2018,"683","Ohio","11","Columbus",9,"22,874"
"El Salvador",2018,"683","Oregon","1","Creswell",1,"22,874"
"El Salvador",2018,"683","Rhode Island","1","Johnston",1,"22,874"
"El Salvador",2018,"683","South Dakota","4","Sioux Falls",4,"22,874"
"El Salvador",2018,"683","Tennessee","2","Madison",1,"22,874"
"El Salvador",2018,"683","Tennessee","2","Smyrna",1,"22,874"
"El Salvador",2018,"683","Texas","70","Arlington",2,"22,874"
"El Salvador",2018,"683","Texas","70","Crosby",1,"22,874"
"El Salvador",2018,"683","Texas","70","Dallas",24,"22,874"
"El Salvador",2018,"683","Texas","70","Haltom City",4,"22,874"
"El Salvador",2018,"683","Texas","70","Houston",34,"22,874"
"El Salvador",2018,"683","Texas","70","Katy",1,"22,874"
"El Salvador",2018,"683","Texas","70","Sherman",3,"22,874"
"El Salvador",2018,"683","Texas","70","Stafford",1,"22,874"
"El Salvador",2018,"683","Utah","2","Spanish Fork",2,"22,874"
"El Salvador",2018,"683","Virginia","62","Alexandria",14,"22,874"
"El Salvador",2018,"683","Virginia","62","Arlington",4,"22,874"
"El Salvador",2018,"683","Virginia","62","Ashburn",1,"22,874"
"El Salvador",2018,"683","Virginia","62","Bristow",1,"22,874"
"El Salvador",2018,"683","Virginia","62","Charlottesville",1,"22,874"
"El Salvador",2018,"683","Virginia","62","Falls Church",19,"22,874"
"El Salvador",2018,"683","Virginia","62","Harrisonburg",2,"22,874"
"El Salvador",2018,"683","Virginia","62","Herndon",2,"22,874"
"El Salvador",2018,"683","Virginia","62","Lorton",1,"22,874"
"El Salvador",2018,"683","Virginia","62","Manassas",5,"22,874"
"El Salvador",2018,"683","Virginia","62","Manassas Park",1,"22,874"
"El Salvador",2018,"683","Virginia","62","Mclean",1,"22,874"
"El Salvador",2018,"683","Virginia","62","Richmond",3,"22,874"
"El Salvador",2018,"683","Virginia","62","Sterling",1,"22,874"
"El Salvador",2018,"683","Virginia","62","Woodbridge",6,"22,874"
"El Salvador",2018,"683","Washington","6","Kent",2,"22,874"
"El Salvador",2018,"683","Washington","6","Tacoma",4,"22,874"
"Eritrea",2018,"1,340","Arizona","90","Glendale",22,"22,874"
"Eritrea",2018,"1,340","Arizona","90","Phoenix",48,"22,874"
"Eritrea",2018,"1,340","Arizona","90","Tucson",20,"22,874"
"Eritrea",2018,"1,340","California","29","Citrus Heights",1,"22,874"
"Eritrea",2018,"1,340","California","29","Fullerton",1,"22,874"
"Eritrea",2018,"1,340","California","29","Glendale",1,"22,874"
"Eritrea",2018,"1,340","California","29","Oakland",5,"22,874"
"Eritrea",2018,"1,340","California","29","San Diego",6,"22,874"
"Eritrea",2018,"1,340","California","29","San Jose",15,"22,874"
"Eritrea",2018,"1,340","Colorado","61","Aurora",3,"22,874"
"Eritrea",2018,"1,340","Colorado","61","Colorado Springs",4,"22,874"
"Eritrea",2018,"1,340","Colorado","61","Denver",29,"22,874"
"Eritrea",2018,"1,340","Colorado","61","Greeley",11,"22,874"
"Eritrea",2018,"1,340","Colorado","61","Lakewood",14,"22,874"
"Eritrea",2018,"1,340","Connecticut","8","Bridgeport",8,"22,874"
"Eritrea",2018,"1,340","District of Columbia","1","Washington",1,"22,874"
"Eritrea",2018,"1,340","Florida","59","Clearwater",15,"22,874"
"Eritrea",2018,"1,340","Florida","59","Jacksonville",30,"22,874"
"Eritrea",2018,"1,340","Florida","59","Tampa",14,"22,874"
"Eritrea",2018,"1,340","Georgia","50","Atlanta",37,"22,874"
"Eritrea",2018,"1,340","Georgia","50","Clarkston",1,"22,874"
"Eritrea",2018,"1,340","Georgia","50","Savannah",1,"22,874"
"Eritrea",2018,"1,340","Georgia","50","Stone Mountain",11,"22,874"
"Eritrea",2018,"1,340","Idaho","21","Boise",4,"22,874"
"Eritrea",2018,"1,340","Idaho","21","Twin Falls",17,"22,874"
"Eritrea",2018,"1,340","Illinois","44","Chicago",43,"22,874"
"Eritrea",2018,"1,340","Illinois","44","Glen Ellyn",1,"22,874"
"Eritrea",2018,"1,340","Indiana","11","Indianapolis",11,"22,874"
"Eritrea",2018,"1,340","Iowa","74","Denison",4,"22,874"
"Eritrea",2018,"1,340","Iowa","74","Des Moines",51,"22,874"
"Eritrea",2018,"1,340","Iowa","74","Iowa City",5,"22,874"
"Eritrea",2018,"1,340","Iowa","74","Ottumwa",3,"22,874"
"Eritrea",2018,"1,340","Iowa","74","Sioux City",11,"22,874"
"Eritrea",2018,"1,340","Kansas","62","Garden City",5,"22,874"
"Eritrea",2018,"1,340","Kansas","62","Wichita",57,"22,874"
"Eritrea",2018,"1,340","Kentucky","18","Louisville",18,"22,874"
