"nationality","year","nationality_total","dest_state","state_nationality_received","dest_city","city_nationality_received","total"
"Afghanistan",2016,"2,930","Alabama","9","Mobile","9","96,874"
"Afghanistan",2016,"2,930","Arizona","191","Glendale","19","96,874"
"Afghanistan",2016,"2,930","Arizona","191","Phoenix","125","96,874"
"Afghanistan",2016,"2,930","Arizona","191","Tucson","47","96,874"
"Afghanistan",2016,"2,930","California","442","Auburn","1","96,874"
"Afghanistan",2016,"2,930","California","442","Buena Park","1","96,874"
"Afghanistan",2016,"2,930","California","442","Canoga Park","3","96,874"
"Afghanistan",2016,"2,930","California","442","Corona","1","96,874"
"Afghanistan",2016,"2,930","California","442","Fremont","2","96,874"
"Afghanistan",2016,"2,930","California","442","Fullerton","4","96,874"
"Afghanistan",2016,"2,930","California","442","Glendale","16","96,874"
"Afghanistan",2016,"2,930","California","442","Irvine","4","96,874"
"Afghanistan",2016,"2,930","California","442","Los Angeles","9","96,874"
"Afghanistan",2016,"2,930","California","442","Oakland","6","96,874"
"Afghanistan",2016,"2,930","California","442","Sacramento","104","96,874"
"Afghanistan",2016,"2,930","California","442","San Diego","154","96,874"
"Afghanistan",2016,"2,930","California","442","San Jose","26","96,874"
"Afghanistan",2016,"2,930","California","442","Santa Clarita","8","96,874"
"Afghanistan",2016,"2,930","California","442","Tracy","15","96,874"
"Afghanistan",2016,"2,930","California","442","Turlock","87","96,874"
"Afghanistan",2016,"2,930","California","442","Winnetka","1","96,874"
"Afghanistan",2016,"2,930","Colorado","43","Denver","36","96,874"
"Afghanistan",2016,"2,930","Colorado","43","Highlands Ranch","7","96,874"
"Afghanistan",2016,"2,930","Connecticut","38","Hartford","18","96,874"
"Afghanistan",2016,"2,930","Connecticut","38","New Haven","20","96,874"
"Afghanistan",2016,"2,930","District of Columbia","4","Washington","4","96,874"
"Afghanistan",2016,"2,930","Florida","77","Clearwater","6","96,874"
"Afghanistan",2016,"2,930","Florida","77","Doral","15","96,874"
"Afghanistan",2016,"2,930","Florida","77","Jacksonville","16","96,874"
"Afghanistan",2016,"2,930","Florida","77","Tallahassee","2","96,874"
"Afghanistan",2016,"2,930","Florida","77","Tampa","38","96,874"
"Afghanistan",2016,"2,930","Georgia","119","Atlanta","64","96,874"
"Afghanistan",2016,"2,930","Georgia","119","Clarkston","1","96,874"
"Afghanistan",2016,"2,930","Georgia","119","Duluth","1","96,874"
"Afghanistan",2016,"2,930","Georgia","119","Grayson","7","96,874"
"Afghanistan",2016,"2,930","Georgia","119","Lawrenceville","1","96,874"
"Afghanistan",2016,"2,930","Georgia","119","Savannah","34","96,874"
"Afghanistan",2016,"2,930","Georgia","119","Stone Mountain","11","96,874"
"Afghanistan",2016,"2,930","Idaho","75","Boise","36","96,874"
"Afghanistan",2016,"2,930","Idaho","75","Twin Falls","39","96,874"
"Afghanistan",2016,"2,930","Illinois","123","Aurora","13","96,874"
"Afghanistan",2016,"2,930","Illinois","123","Chicago","93","96,874"
"Afghanistan",2016,"2,930","Illinois","123","Rockford","17","96,874"
"Afghanistan",2016,"2,930","Indiana","6","Indianapolis","6","96,874"
"Afghanistan",2016,"2,930","Kansas","20","Wichita","20","96,874"
"Afghanistan",2016,"2,930","Kentucky","32","Bowling Green","7","96,874"
"Afghanistan",2016,"2,930","Kentucky","32","Louisville","25","96,874"
"Afghanistan",2016,"2,930","Louisiana","13","Baton Rouge","6","96,874"
"Afghanistan",2016,"2,930","Louisiana","13","New Orleans","7","96,874"
"Afghanistan",2016,"2,930","Maine","28","Portland","28","96,874"
"Afghanistan",2016,"2,930","Maryland","55","Baltimore","18","96,874"
"Afghanistan",2016,"2,930","Maryland","55","Hyattsville","3","96,874"
"Afghanistan",2016,"2,930","Maryland","55","Riverdale","5","96,874"
"Afghanistan",2016,"2,930","Maryland","55","Silver Spring","29","96,874"
"Afghanistan",2016,"2,930","Massachusetts","33","Boston","20","96,874"
"Afghanistan",2016,"2,930","Massachusetts","33","Lowell","5","96,874"
"Afghanistan",2016,"2,930","Massachusetts","33","Waltham","1","96,874"
"Afghanistan",2016,"2,930","Massachusetts","33","Worcester","7","96,874"
"Afghanistan",2016,"2,930","Michigan","207","Ann Arbor","21","96,874"
"Afghanistan",2016,"2,930","Michigan","207","Clinton Township","63","96,874"
"Afghanistan",2016,"2,930","Michigan","207","Grand Rapids","41","96,874"
"Afghanistan",2016,"2,930","Michigan","207","Kalamazoo","3","96,874"
"Afghanistan",2016,"2,930","Michigan","207","Lansing","68","96,874"
"Afghanistan",2016,"2,930","Michigan","207","Okemos","5","96,874"
"Afghanistan",2016,"2,930","Michigan","207","Troy","6","96,874"
"Afghanistan",2016,"2,930","Minnesota","3","Minneapolis","1","96,874"
"Afghanistan",2016,"2,930","Minnesota","3","Richfield","2","96,874"
"Afghanistan",2016,"2,930","Mississippi","5","Jackson","5","96,874"
"Afghanistan",2016,"2,930","Missouri","85","Hazelwood","1","96,874"
"Afghanistan",2016,"2,930","Missouri","85","Kansas City","30","96,874"
"Afghanistan",2016,"2,930","Missouri","85","Saint Louis","54","96,874"
"Afghanistan",2016,"2,930","Nebraska","17","Omaha","17","96,874"
"Afghanistan",2016,"2,930","Nevada","26","Las Vegas","26","96,874"
"Afghanistan",2016,"2,930","New Hampshire","5","Concord","5","96,874"
"Afghanistan",2016,"2,930","New Jersey","22","Elizabeth","13","96,874"
"Afghanistan",2016,"2,930","New Jersey","22","Jersey City","9","96,874"
"Afghanistan",2016,"2,930","New Mexico","71","Albuquerque","71","96,874"
"Afghanistan",2016,"2,930","New York","338","Albany","176","96,874"
"Afghanistan",2016,"2,930","New York","338","Buffalo","50","96,874"
"Afghanistan",2016,"2,930","New York","338","Clay","6","96,874"
"Afghanistan",2016,"2,930","New York","338","Depew","6","96,874"
"Afghanistan",2016,"2,930","New York","338","Rochester","12","96,874"
"Afghanistan",2016,"2,930","New York","338","Schenectady","7","96,874"
"Afghanistan",2016,"2,930","New York","338","Syracuse","71","96,874"
"Afghanistan",2016,"2,930","New York","338","Watervliet","10","96,874"
"Afghanistan",2016,"2,930","North Carolina","142","Charlotte","17","96,874"
"Afghanistan",2016,"2,930","North Carolina","142","Durham","43","96,874"
"Afghanistan",2016,"2,930","North Carolina","142","Greensboro","11","96,874"
"Afghanistan",2016,"2,930","North Carolina","142","High Point","30","96,874"
"Afghanistan",2016,"2,930","North Carolina","142","Raleigh","39","96,874"
"Afghanistan",2016,"2,930","North Carolina","142","Winston-Salem","2","96,874"
"Afghanistan",2016,"2,930","North Dakota","8","Bismarck","5","96,874"
"Afghanistan",2016,"2,930","North Dakota","8","Fargo","3","96,874"
"Afghanistan",2016,"2,930","Ohio","147","Akron","112","96,874"
"Afghanistan",2016,"2,930","Ohio","147","Cleveland","17","96,874"
"Afghanistan",2016,"2,930","Ohio","147","Cleveland Heights","16","96,874"
"Afghanistan",2016,"2,930","Ohio","147","Lakewood","1","96,874"
"Afghanistan",2016,"2,930","Ohio","147","Springfield","1","96,874"
"Afghanistan",2016,"2,930","Oregon","23","Portland","23","96,874"
"Afghanistan",2016,"2,930","Pennsylvania","21","Erie","4","96,874"
"Afghanistan",2016,"2,930","Pennsylvania","21","Lancaster","4","96,874"
"Afghanistan",2016,"2,930","Pennsylvania","21","Philadelphia","12","96,874"
"Afghanistan",2016,"2,930","Pennsylvania","21","Scranton","1","96,874"
"Afghanistan",2016,"2,930","Rhode Island","10","Providence","10","96,874"
"Afghanistan",2016,"2,930","South Carolina","5","Columbia","5","96,874"
"Afghanistan",2016,"2,930","Tennessee","58","Memphis","18","96,874"
"Afghanistan",2016,"2,930","Tennessee","58","Nashville","40","96,874"
"Afghanistan",2016,"2,930","Texas","237","Austin","51","96,874"
"Afghanistan",2016,"2,930","Texas","237","Dallas","40","96,874"
"Afghanistan",2016,"2,930","Texas","237","Fort Worth","42","96,874"
"Afghanistan",2016,"2,930","Texas","237","Houston","89","96,874"
"Afghanistan",2016,"2,930","Texas","237","San Antonio","15","96,874"
"Afghanistan",2016,"2,930","Utah","30","Midvale","1","96,874"
"Afghanistan",2016,"2,930","Utah","30","Salt Lake City","29","96,874"
"Afghanistan",2016,"2,930","Virginia","115","Charlottesville","16","96,874"
"Afghanistan",2016,"2,930","Virginia","115","Falls Church","4","96,874"
"Afghanistan",2016,"2,930","Virginia","115","Harrisonburg","1","96,874"
"Afghanistan",2016,"2,930","Virginia","115","Henrico","6","96,874"
"Afghanistan",2016,"2,930","Virginia","115","Newport News","35","96,874"
"Afghanistan",2016,"2,930","Virginia","115","Richmond","6","96,874"
"Afghanistan",2016,"2,930","Virginia","115","Roanoke","47","96,874"
"Afghanistan",2016,"2,930","Washington","21","Seattle","9","96,874"
"Afghanistan",2016,"2,930","Washington","21","Spokane","10","96,874"
"Afghanistan",2016,"2,930","Washington","21","Vancouver","2","96,874"
"Afghanistan",2016,"2,930","Wisconsin","26","Madison","2","96,874"
"Afghanistan",2016,"2,930","Wisconsin","26","Oshkosh","24","96,874"
"Angola",2016,"3","Connecticut","3","New Haven","3","96,874"
"Armenia",2016,"64","California","58","Antelope","1","96,874"
"Armenia",2016,"64","California","58","Fresno","5","96,874"
"Armenia",2016,"64","California","58","Glendale","7","96,874"
"Armenia",2016,"64","California","58","Mather","14","96,874"
"Armenia",2016,"64","California","58","North Highlands","5","96,874"
"Armenia",2016,"64","California","58","Rancho Cordova","9","96,874"
"Armenia",2016,"64","California","58","Sacramento","11","96,874"
"Armenia",2016,"64","California","58","Sunland","4","96,874"
"Armenia",2016,"64","California","58","Tujunga","2","96,874"
"Armenia",2016,"64","Pennsylvania","6","Norristown","6","96,874"
"Azerbaijan",2016,"39","California","10","Hawthorne","4","96,874"
"Azerbaijan",2016,"39","California","10","Turlock","6","96,874"
"Azerbaijan",2016,"39","Connecticut","2","New Haven","2","96,874"
"Azerbaijan",2016,"39","Maryland","2","Silver Spring","2","96,874"
"Azerbaijan",2016,"39","New York","25","New York","25","96,874"
"Bangladesh",2016,"3","Colorado","2","Greeley","2","96,874"
"Bangladesh",2016,"3","Georgia","1","Atlanta","1","96,874"
"Belarus",2016,"187","California","29","Antelope","19","96,874"
"Belarus",2016,"187","California","29","Burbank","4","96,874"
"Belarus",2016,"187","California","29","Rancho Cordova","2","96,874"
"Belarus",2016,"187","California","29","Sacramento","4","96,874"
"Belarus",2016,"187","Colorado","15","Denver","15","96,874"
"Belarus",2016,"187","Illinois","5","Chicago","5","96,874"
"Belarus",2016,"187","Massachusetts","7","West Springfield","6","96,874"
"Belarus",2016,"187","Massachusetts","7","Westfield","1","96,874"
"Belarus",2016,"187","Minnesota","24","Andover","1","96,874"
"Belarus",2016,"187","Minnesota","24","Blaine","6","96,874"
"Belarus",2016,"187","Minnesota","24","Minneapolis","10","96,874"
"Belarus",2016,"187","Minnesota","24","Ramsey","7","96,874"
"Belarus",2016,"187","New York","15","New York","8","96,874"
"Belarus",2016,"187","New York","15","Niagara Falls","3","96,874"
"Belarus",2016,"187","New York","15","North Tonawanda","1","96,874"
"Belarus",2016,"187","New York","15","Utica","3","96,874"
"Belarus",2016,"187","North Carolina","8","Matthews","2","96,874"
"Belarus",2016,"187","North Carolina","8","Swannanoa","6","96,874"
"Belarus",2016,"187","Ohio","3","Cleveland Heights","3","96,874"
"Belarus",2016,"187","Oklahoma","1","Broken Arrow","1","96,874"
"Belarus",2016,"187","Pennsylvania","18","Erie","7","96,874"
"Belarus",2016,"187","Pennsylvania","18","Greencastle","6","96,874"
"Belarus",2016,"187","Pennsylvania","18","Lancaster","5","96,874"
"Belarus",2016,"187","South Carolina","34","Boiling Springs","17","96,874"
"Belarus",2016,"187","South Carolina","34","Spartanburg","8","96,874"
"Belarus",2016,"187","South Carolina","34","Woodruff","9","96,874"
"Belarus",2016,"187","Washington","28","Kent","12","96,874"
"Belarus",2016,"187","Washington","28","Seattle","5","96,874"
"Belarus",2016,"187","Washington","28","Vancouver","11","96,874"
"Belgium",2016,"2","Utah","2","Park City","2","96,874"
"Bhutan",2016,"5,974","Alaska","6","Anchorage","6","96,874"
"Bhutan",2016,"5,974","Arizona","34","Glendale","15","96,874"
"Bhutan",2016,"5,974","Arizona","34","Phoenix","12","96,874"
"Bhutan",2016,"5,974","Arizona","34","Tucson","7","96,874"
"Bhutan",2016,"5,974","California","28","Dixon","3","96,874"
"Bhutan",2016,"5,974","California","28","Los Gatos","3","96,874"
"Bhutan",2016,"5,974","California","28","Oakland","17","96,874"
"Bhutan",2016,"5,974","California","28","Sacramento","5","96,874"
"Bhutan",2016,"5,974","Colorado","156","Aurora","21","96,874"
"Bhutan",2016,"5,974","Colorado","156","Denver","135","96,874"
"Bhutan",2016,"5,974","Connecticut","6","Hartford","6","96,874"
"Bhutan",2016,"5,974","Florida","3","Jacksonville","3","96,874"
"Bhutan",2016,"5,974","Georgia","284","Atlanta","158","96,874"
"Bhutan",2016,"5,974","Georgia","284","Clarkston","92","96,874"
"Bhutan",2016,"5,974","Georgia","284","Decatur","6","96,874"
"Bhutan",2016,"5,974","Georgia","284","Stone Mountain","13","96,874"
"Bhutan",2016,"5,974","Georgia","284","Tucker","15","96,874"
"Bhutan",2016,"5,974","Idaho","72","Boise","45","96,874"
"Bhutan",2016,"5,974","Idaho","72","Twin Falls","27","96,874"
"Bhutan",2016,"5,974","Illinois","154","Aurora","53","96,874"
"Bhutan",2016,"5,974","Illinois","154","Chicago","19","96,874"
"Bhutan",2016,"5,974","Illinois","154","Glen Ellyn","5","96,874"
"Bhutan",2016,"5,974","Illinois","154","Glendale Heights","17","96,874"
"Bhutan",2016,"5,974","Illinois","154","Rock Island","1","96,874"
"Bhutan",2016,"5,974","Illinois","154","West Chicago","4","96,874"
"Bhutan",2016,"5,974","Illinois","154","Wheaton","55","96,874"
"Bhutan",2016,"5,974","Indiana","6","Indianapolis","6","96,874"
"Bhutan",2016,"5,974","Iowa","147","Des Moines","142","96,874"
"Bhutan",2016,"5,974","Iowa","147","Hiawatha","5","96,874"
"Bhutan",2016,"5,974","Kansas","26","Kansas City","26","96,874"
"Bhutan",2016,"5,974","Kentucky","268","Bowling Green","16","96,874"
"Bhutan",2016,"5,974","Kentucky","268","Lexington","38","96,874"
"Bhutan",2016,"5,974","Kentucky","268","Louisville","214","96,874"
"Bhutan",2016,"5,974","Maryland","55","Baltimore","50","96,874"
"Bhutan",2016,"5,974","Maryland","55","Rosedale","3","96,874"
"Bhutan",2016,"5,974","Maryland","55","Silver Spring","2","96,874"
"Bhutan",2016,"5,974","Massachusetts","264","Chelsea","5","96,874"
"Bhutan",2016,"5,974","Massachusetts","264","Jamaica Plain","4","96,874"
"Bhutan",2016,"5,974","Massachusetts","264","Lowell","35","96,874"
"Bhutan",2016,"5,974","Massachusetts","264","Springfield","57","96,874"
"Bhutan",2016,"5,974","Massachusetts","264","West Springfield","72","96,874"
"Bhutan",2016,"5,974","Massachusetts","264","Westfield","16","96,874"
"Bhutan",2016,"5,974","Massachusetts","264","Worcester","75","96,874"
"Bhutan",2016,"5,974","Michigan","174","Grand Rapids","85","96,874"
"Bhutan",2016,"5,974","Michigan","174","Kentwood","10","96,874"
"Bhutan",2016,"5,974","Michigan","174","Lansing","79","96,874"
"Bhutan",2016,"5,974","Minnesota","126","Little Canada","8","96,874"
"Bhutan",2016,"5,974","Minnesota","126","Minneapolis","75","96,874"
"Bhutan",2016,"5,974","Minnesota","126","Roseville","16","96,874"
"Bhutan",2016,"5,974","Minnesota","126","Saint Paul","27","96,874"
"Bhutan",2016,"5,974","Missouri","97","Kansas City","23","96,874"
"Bhutan",2016,"5,974","Missouri","97","Saint Louis","74","96,874"
"Bhutan",2016,"5,974","Nebraska","200","Omaha","200","96,874"
"Bhutan",2016,"5,974","Nevada","12","Las Vegas","12","96,874"
"Bhutan",2016,"5,974","New Hampshire","82","Concord","44","96,874"
"Bhutan",2016,"5,974","New Hampshire","82","Manchester","38","96,874"
"Bhutan",2016,"5,974","New York","363","Albany","8","96,874"
"Bhutan",2016,"5,974","New York","363","Brockport","2","96,874"
"Bhutan",2016,"5,974","New York","363","Buffalo","60","96,874"
"Bhutan",2016,"5,974","New York","363","Henrietta","2","96,874"
"Bhutan",2016,"5,974","New York","363","Manlius","1","96,874"
"Bhutan",2016,"5,974","New York","363","Rochester","153","96,874"
"Bhutan",2016,"5,974","New York","363","Syracuse","121","96,874"
"Bhutan",2016,"5,974","New York","363","Utica","16","96,874"
"Bhutan",2016,"5,974","North Carolina","194","Charlotte","136","96,874"
"Bhutan",2016,"5,974","North Carolina","194","Durham","3","96,874"
"Bhutan",2016,"5,974","North Carolina","194","Greensboro","26","96,874"
"Bhutan",2016,"5,974","North Carolina","194","High Point","19","96,874"
"Bhutan",2016,"5,974","North Carolina","194","Raleigh","1","96,874"
"Bhutan",2016,"5,974","North Carolina","194","Winston-Salem","9","96,874"
"Bhutan",2016,"5,974","North Dakota","210","Fargo","146","96,874"
"Bhutan",2016,"5,974","North Dakota","210","Grand Forks","64","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Akron","423","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Cincinnati","128","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Cleveland","88","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Cleveland Heights","34","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Columbus","510","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Cuyahoga Falls","46","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Dayton","4","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Fairfield","4","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Hamilton","2","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Lakewood","41","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Liberty Township","7","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Monroe","3","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Mount Healthy","6","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Northfield","3","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Norton","3","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Parma","2","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","Reynoldsburg","13","96,874"
"Bhutan",2016,"5,974","Ohio","1,319","South Euclid","2","96,874"
"Bhutan",2016,"5,974","Oregon","31","Beaverton","8","96,874"
"Bhutan",2016,"5,974","Oregon","31","Portland","23","96,874"
"Bhutan",2016,"5,974","Pennsylvania","573","Erie","103","96,874"
"Bhutan",2016,"5,974","Pennsylvania","573","Harrisburg","127","96,874"
"Bhutan",2016,"5,974","Pennsylvania","573","Lancaster","46","96,874"
"Bhutan",2016,"5,974","Pennsylvania","573","Philadelphia","76","96,874"
"Bhutan",2016,"5,974","Pennsylvania","573","Pittsburgh","175","96,874"
"Bhutan",2016,"5,974","Pennsylvania","573","Scranton","46","96,874"
"Bhutan",2016,"5,974","Rhode Island","3","Providence","3","96,874"
"Bhutan",2016,"5,974","South Carolina","24","Columbia","24","96,874"
"Bhutan",2016,"5,974","South Dakota","127","Sioux Falls","127","96,874"
"Bhutan",2016,"5,974","Tennessee","119","Antioch","11","96,874"
"Bhutan",2016,"5,974","Tennessee","119","Memphis","1","96,874"
"Bhutan",2016,"5,974","Tennessee","119","Nashville","107","96,874"
"Bhutan",2016,"5,974","Texas","325","Abilene","5","96,874"
"Bhutan",2016,"5,974","Texas","325","Austin","27","96,874"
"Bhutan",2016,"5,974","Texas","325","Cypress","6","96,874"
"Bhutan",2016,"5,974","Texas","325","Dallas","84","96,874"
"Bhutan",2016,"5,974","Texas","325","Fort Worth","115","96,874"
"Bhutan",2016,"5,974","Texas","325","Houston","68","96,874"
"Bhutan",2016,"5,974","Texas","325","San Antonio","20","96,874"
"Bhutan",2016,"5,974","Utah","61","Salt Lake City","48","96,874"
"Bhutan",2016,"5,974","Utah","61","South Salt Lake","12","96,874"
"Bhutan",2016,"5,974","Utah","61","South Salt Lake City","1","96,874"
"Bhutan",2016,"5,974","Vermont","205","Burlington","105","96,874"
"Bhutan",2016,"5,974","Vermont","205","Colchester","19","96,874"
"Bhutan",2016,"5,974","Vermont","205","Essex","13","96,874"
"Bhutan",2016,"5,974","Vermont","205","Essex Junction","4","96,874"
"Bhutan",2016,"5,974","Vermont","205","Williston","3","96,874"
"Bhutan",2016,"5,974","Vermont","205","Winooski","61","96,874"
"Bhutan",2016,"5,974","Virginia","114","Charlottesville","41","96,874"
"Bhutan",2016,"5,974","Virginia","114","Fredericksburg","8","96,874"
"Bhutan",2016,"5,974","Virginia","114","Henrico","21","96,874"
"Bhutan",2016,"5,974","Virginia","114","Richmond","24","96,874"
"Bhutan",2016,"5,974","Virginia","114","Roanoke","20","96,874"
"Bhutan",2016,"5,974","Washington","78","Des Moines","2","96,874"
"Bhutan",2016,"5,974","Washington","78","Kent","6","96,874"
"Bhutan",2016,"5,974","Washington","78","Seattle","59","96,874"
"Bhutan",2016,"5,974","Washington","78","Spokane","11","96,874"
"Bhutan",2016,"5,974","Wisconsin","28","Madison","25","96,874"
"Bhutan",2016,"5,974","Wisconsin","28","Milwaukee","3","96,874"
"Burkina Faso (UVolta)",2016,"1","Illinois","1","Moline","1","96,874"
"Burma",2016,"11,572","Alabama","2","Mobile","2","96,874"
"Burma",2016,"11,572","Alaska","4","Anchorage","4","96,874"
"Burma",2016,"11,572","Arizona","242","Glendale","116","96,874"
"Burma",2016,"11,572","Arizona","242","Phoenix","125","96,874"
"Burma",2016,"11,572","Arizona","242","Tucson","1","96,874"
"Burma",2016,"11,572","Arkansas","6","Bethel Heights","6","96,874"
"Burma",2016,"11,572","California","122","Alhambra","5","96,874"
"Burma",2016,"11,572","California","122","Fremont","3","96,874"
"Burma",2016,"11,572","California","122","Fullerton","1","96,874"
"Burma",2016,"11,572","California","122","Garden Grove","1","96,874"
"Burma",2016,"11,572","California","122","Glendale","3","96,874"
"Burma",2016,"11,572","California","122","Hawthorne","5","96,874"
"Burma",2016,"11,572","California","122","Inglewood","5","96,874"
"Burma",2016,"11,572","California","122","La Puente","1","96,874"
"Burma",2016,"11,572","California","122","Oakland","23","96,874"
"Burma",2016,"11,572","California","122","Redlands","1","96,874"
"Burma",2016,"11,572","California","122","Sacramento","5","96,874"
"Burma",2016,"11,572","California","122","San Diego","63","96,874"
"Burma",2016,"11,572","California","122","San Jose","5","96,874"
"Burma",2016,"11,572","California","122","Santa Clara","1","96,874"
"Burma",2016,"11,572","Colorado","474","Aurora","58","96,874"
"Burma",2016,"11,572","Colorado","474","Denver","246","96,874"
"Burma",2016,"11,572","Colorado","474","Greeley","170","96,874"
"Burma",2016,"11,572","Connecticut","17","Hartford","12","96,874"
"Burma",2016,"11,572","Connecticut","17","New Haven","3","96,874"
"Burma",2016,"11,572","Connecticut","17","Southington","1","96,874"
"Burma",2016,"11,572","Connecticut","17","Waterbury","1","96,874"
"Burma",2016,"11,572","Florida","257","Clearwater","13","96,874"
"Burma",2016,"11,572","Florida","257","Doral","1","96,874"
"Burma",2016,"11,572","Florida","257","Hollywood","3","96,874"
"Burma",2016,"11,572","Florida","257","Jacksonville","211","96,874"
"Burma",2016,"11,572","Florida","257","Lake Worth","1","96,874"
"Burma",2016,"11,572","Florida","257","Lynn Haven","4","96,874"
"Burma",2016,"11,572","Florida","257","Miami","2","96,874"
"Burma",2016,"11,572","Florida","257","North Miami Beach","1","96,874"
"Burma",2016,"11,572","Florida","257","Orange Park","6","96,874"
"Burma",2016,"11,572","Florida","257","Orlando","8","96,874"
"Burma",2016,"11,572","Florida","257","Palm Beach Gardens","1","96,874"
"Burma",2016,"11,572","Florida","257","Stuart","1","96,874"
"Burma",2016,"11,572","Florida","257","Tampa","5","96,874"
"Burma",2016,"11,572","Georgia","605","Atlanta","358","96,874"
"Burma",2016,"11,572","Georgia","605","Clarkston","132","96,874"
"Burma",2016,"11,572","Georgia","605","Comer","4","96,874"
"Burma",2016,"11,572","Georgia","605","Decatur","31","96,874"
"Burma",2016,"11,572","Georgia","605","Flowery Branch","4","96,874"
"Burma",2016,"11,572","Georgia","605","Lilburn","1","96,874"
"Burma",2016,"11,572","Georgia","605","Norcross","9","96,874"
"Burma",2016,"11,572","Georgia","605","Richmond Hill","5","96,874"
"Burma",2016,"11,572","Georgia","605","Roswell","2","96,874"
"Burma",2016,"11,572","Georgia","605","Savannah","2","96,874"
"Burma",2016,"11,572","Georgia","605","Scottdale","1","96,874"
"Burma",2016,"11,572","Georgia","605","Stone Mountain","42","96,874"
"Burma",2016,"11,572","Georgia","605","Suwanee","1","96,874"
"Burma",2016,"11,572","Georgia","605","Tucker","13","96,874"
"Burma",2016,"11,572","Hawaii","3","Honolulu","3","96,874"
"Burma",2016,"11,572","Idaho","36","Boise","30","96,874"
"Burma",2016,"11,572","Idaho","36","Twin Falls","6","96,874"
"Burma",2016,"11,572","Illinois","674","Aurora","11","96,874"
"Burma",2016,"11,572","Illinois","674","Batavia","1","96,874"
"Burma",2016,"11,572","Illinois","674","Carol Stream","36","96,874"
"Burma",2016,"11,572","Illinois","674","Chicago","352","96,874"
"Burma",2016,"11,572","Illinois","674","East Moline","13","96,874"
"Burma",2016,"11,572","Illinois","674","Glen Dale Heights","3","96,874"
"Burma",2016,"11,572","Illinois","674","Glen Ellyn","14","96,874"
"Burma",2016,"11,572","Illinois","674","Glendale Heights","2","96,874"
"Burma",2016,"11,572","Illinois","674","Moline","14","96,874"
"Burma",2016,"11,572","Illinois","674","Monmouth","29","96,874"
"Burma",2016,"11,572","Illinois","674","Naperville","1","96,874"
"Burma",2016,"11,572","Illinois","674","Niles","1","96,874"
"Burma",2016,"11,572","Illinois","674","Rock Island","66","96,874"
"Burma",2016,"11,572","Illinois","674","Rockford","41","96,874"
"Burma",2016,"11,572","Illinois","674","Silvis","3","96,874"
"Burma",2016,"11,572","Illinois","674","West Chicago","8","96,874"
"Burma",2016,"11,572","Illinois","674","Wheaton","78","96,874"
"Burma",2016,"11,572","Illinois","674","Winfield","1","96,874"
"Burma",2016,"11,572","Indiana","1,268","Fort Wayne","272","96,874"
"Burma",2016,"11,572","Indiana","1,268","Greenwood","10","96,874"
"Burma",2016,"11,572","Indiana","1,268","Indianapolis","939","96,874"
"Burma",2016,"11,572","Indiana","1,268","Lafayette","4","96,874"
"Burma",2016,"11,572","Indiana","1,268","Logansport","9","96,874"
"Burma",2016,"11,572","Indiana","1,268","Southport","12","96,874"
"Burma",2016,"11,572","Indiana","1,268","Speedway","8","96,874"
"Burma",2016,"11,572","Indiana","1,268","Whiteland","14","96,874"
"Burma",2016,"11,572","Iowa","280","Clive","39","96,874"
"Burma",2016,"11,572","Iowa","280","Columbus Junction","3","96,874"
"Burma",2016,"11,572","Iowa","280","Des  Moines","1","96,874"
"Burma",2016,"11,572","Iowa","280","Des Moines","183","96,874"
"Burma",2016,"11,572","Iowa","280","Marshalltown","27","96,874"
"Burma",2016,"11,572","Iowa","280","Storm Lake","4","96,874"
"Burma",2016,"11,572","Iowa","280","Urbandale","3","96,874"
"Burma",2016,"11,572","Iowa","280","Waterloo","20","96,874"
"Burma",2016,"11,572","Kansas","218","Garden City","44","96,874"
"Burma",2016,"11,572","Kansas","218","Kansas City","167","96,874"
"Burma",2016,"11,572","Kansas","218","Wichita","7","96,874"
"Burma",2016,"11,572","Kentucky","367","Bowling Green","176","96,874"
"Burma",2016,"11,572","Kentucky","367","Centertown","7","96,874"
"Burma",2016,"11,572","Kentucky","367","Crescent Springs","7","96,874"
"Burma",2016,"11,572","Kentucky","367","Lexington","2","96,874"
"Burma",2016,"11,572","Kentucky","367","Louisville","96","96,874"
"Burma",2016,"11,572","Kentucky","367","Owensboro","74","96,874"
"Burma",2016,"11,572","Kentucky","367","Villa Hills","5","96,874"
