"nationality","year","nationality_total","dest_state","state_nationality_received","dest_city","city_nationality_received","total"
"Afghanistan",2017,"806","Massachusetts","10","Springfield",1,"33,393"
"Afghanistan",2017,"806","Michigan","36","Battle Creek",1,"33,393"
"Afghanistan",2017,"806","Michigan","36","Grand Rapids",13,"33,393"
"Afghanistan",2017,"806","Michigan","36","Holland",4,"33,393"
"Afghanistan",2017,"806","Michigan","36","Lansing",16,"33,393"
"Afghanistan",2017,"806","Michigan","36","Troy",2,"33,393"
"Afghanistan",2017,"806","Missouri","20","Kansas City",7,"33,393"
"Afghanistan",2017,"806","Missouri","20","Saint Louis",13,"33,393"
"Afghanistan",2017,"806","Nevada","26","Las Vegas",20,"33,393"
"Afghanistan",2017,"806","Nevada","26","Reno",6,"33,393"
"Afghanistan",2017,"806","New Jersey","6","Highland Park",6,"33,393"
"Afghanistan",2017,"806","New York","76","Albany",14,"33,393"
"Afghanistan",2017,"806","New York","76","Buffalo",32,"33,393"
"Afghanistan",2017,"806","New York","76","Clay",4,"33,393"
"Afghanistan",2017,"806","New York","76","Cohoes",4,"33,393"
"Afghanistan",2017,"806","New York","76","Syracuse",15,"33,393"
"Afghanistan",2017,"806","New York","76","Watervliet",7,"33,393"
"Afghanistan",2017,"806","North Carolina","36","Charlotte",9,"33,393"
"Afghanistan",2017,"806","North Carolina","36","Durham",9,"33,393"
"Afghanistan",2017,"806","North Carolina","36","Raleigh",16,"33,393"
"Afghanistan",2017,"806","North Carolina","36","Winston-Salem",2,"33,393"
"Afghanistan",2017,"806","Ohio","21","Akron",15,"33,393"
"Afghanistan",2017,"806","Ohio","21","Cleveland Heights",5,"33,393"
"Afghanistan",2017,"806","Ohio","21","Cuyahoga Falls",1,"33,393"
"Afghanistan",2017,"806","Oregon","9","Portland",9,"33,393"
"Afghanistan",2017,"806","Pennsylvania","14","Allentown",2,"33,393"
"Afghanistan",2017,"806","Pennsylvania","14","Philadelphia",10,"33,393"
"Afghanistan",2017,"806","Pennsylvania","14","Roslyn",2,"33,393"
"Afghanistan",2017,"806","Rhode Island","1","Providence",1,"33,393"
"Afghanistan",2017,"806","South Carolina","14","Charleston",2,"33,393"
"Afghanistan",2017,"806","South Carolina","14","Columbia",12,"33,393"
"Afghanistan",2017,"806","Tennessee","10","Memphis",1,"33,393"
"Afghanistan",2017,"806","Tennessee","10","Nashville",9,"33,393"
"Afghanistan",2017,"806","Texas","67","Austin",26,"33,393"
"Afghanistan",2017,"806","Texas","67","Dallas",12,"33,393"
"Afghanistan",2017,"806","Texas","67","Fort Worth",6,"33,393"
"Afghanistan",2017,"806","Texas","67","Houston",17,"33,393"
"Afghanistan",2017,"806","Texas","67","San Antonio",6,"33,393"
"Afghanistan",2017,"806","Utah","14","Salt Lake City",14,"33,393"
"Afghanistan",2017,"806","Virginia","75","Charlottesville",4,"33,393"
"Afghanistan",2017,"806","Virginia","75","Falls Church",1,"33,393"
"Afghanistan",2017,"806","Virginia","75","Fredericksburg",2,"33,393"
"Afghanistan",2017,"806","Virginia","75","Harrisonburg",6,"33,393"
"Afghanistan",2017,"806","Virginia","75","Newport News",22,"33,393"
"Afghanistan",2017,"806","Virginia","75","Richmond",32,"33,393"
"Afghanistan",2017,"806","Virginia","75","Roanoke",6,"33,393"
"Afghanistan",2017,"806","Virginia","75","Woodbridge",2,"33,393"
"Afghanistan",2017,"806","Washington","23","Kent",1,"33,393"
"Afghanistan",2017,"806","Washington","23","Seattle",11,"33,393"
"Afghanistan",2017,"806","Washington","23","Spokane",7,"33,393"
"Afghanistan",2017,"806","Washington","23","Tacoma",4,"33,393"
"Afghanistan",2017,"806","Wisconsin","1","Oshkosh",1,"33,393"
"Armenia",2017,"61","California","52","Glendale",23,"33,393"
"Armenia",2017,"61","California","52","Mather",6,"33,393"
"Armenia",2017,"61","California","52","North Hollywood",2,"33,393"
"Armenia",2017,"61","California","52","Rancho Cordova",21,"33,393"
"Armenia",2017,"61","Ohio","4","Cleveland Heights",4,"33,393"
"Armenia",2017,"61","Washington","5","Spokane",5,"33,393"
"Azerbaijan",2017,"6","New York","6","New York",6,"33,393"
"Bangladesh",2017,"5","Colorado","1","Denver",1,"33,393"
"Bangladesh",2017,"5","Georgia","1","Atlanta",1,"33,393"
"Bangladesh",2017,"5","Illinois","1","Chicago",1,"33,393"
"Bangladesh",2017,"5","Pennsylvania","2","Philadelphia",2,"33,393"
"Belarus",2017,"99","California","17","Antelope",8,"33,393"
"Belarus",2017,"99","California","17","Sacramento",9,"33,393"
"Belarus",2017,"99","Massachusetts","10","Westfield",10,"33,393"
"Belarus",2017,"99","Minnesota","11","Minneapolis",6,"33,393"
"Belarus",2017,"99","Minnesota","11","Ramsey",5,"33,393"
"Belarus",2017,"99","New York","14","Buffalo",1,"33,393"
"Belarus",2017,"99","New York","14","New York",1,"33,393"
"Belarus",2017,"99","New York","14","Utica",12,"33,393"
"Belarus",2017,"99","North Carolina","1","Pineville",1,"33,393"
"Belarus",2017,"99","Ohio","4","Columbus",4,"33,393"
"Belarus",2017,"99","Pennsylvania","20","Erie",3,"33,393"
"Belarus",2017,"99","Pennsylvania","20","Philadelphia",17,"33,393"
"Belarus",2017,"99","South Carolina","1","Boiling Springs",1,"33,393"
"Belarus",2017,"99","Washington","21","Auburn",9,"33,393"
"Belarus",2017,"99","Washington","21","Bellevue",1,"33,393"
"Belarus",2017,"99","Washington","21","Seattle",5,"33,393"
"Belarus",2017,"99","Washington","21","Tacoma",6,"33,393"
"Bhutan",2017,"3,640","Arizona","15","Glendale",3,"33,393"
"Bhutan",2017,"3,640","Arizona","15","Phoenix",3,"33,393"
"Bhutan",2017,"3,640","Arizona","15","Tucson",9,"33,393"
"Bhutan",2017,"3,640","California","7","San Diego",7,"33,393"
"Bhutan",2017,"3,640","Colorado","78","Aurora",3,"33,393"
"Bhutan",2017,"3,640","Colorado","78","Denver",51,"33,393"
"Bhutan",2017,"3,640","Colorado","78","Greeley",6,"33,393"
"Bhutan",2017,"3,640","Colorado","78","Lakewood",18,"33,393"
"Bhutan",2017,"3,640","Connecticut","4","Hartford",4,"33,393"
"Bhutan",2017,"3,640","Florida","3","Jacksonville",3,"33,393"
"Bhutan",2017,"3,640","Georgia","159","Atlanta",125,"33,393"
"Bhutan",2017,"3,640","Georgia","159","Clarkston",27,"33,393"
"Bhutan",2017,"3,640","Georgia","159","Lilburn",1,"33,393"
"Bhutan",2017,"3,640","Georgia","159","Snellville",1,"33,393"
"Bhutan",2017,"3,640","Georgia","159","Stone Mountain",5,"33,393"
"Bhutan",2017,"3,640","Idaho","49","Boise",14,"33,393"
"Bhutan",2017,"3,640","Idaho","49","Twin Falls",35,"33,393"
"Bhutan",2017,"3,640","Illinois","50","Aurora",18,"33,393"
"Bhutan",2017,"3,640","Illinois","50","Carol Stream",7,"33,393"
"Bhutan",2017,"3,640","Illinois","50","Chicago",19,"33,393"
"Bhutan",2017,"3,640","Illinois","50","Wheaton",6,"33,393"
"Bhutan",2017,"3,640","Indiana","3","Indianapolis",2,"33,393"
"Bhutan",2017,"3,640","Indiana","3","Jeffersonville",1,"33,393"
"Bhutan",2017,"3,640","Iowa","78","Cedar Rapids",2,"33,393"
"Bhutan",2017,"3,640","Iowa","78","Des Moines",73,"33,393"
"Bhutan",2017,"3,640","Iowa","78","West Des Moines",3,"33,393"
"Bhutan",2017,"3,640","Kansas","27","Kansas City",27,"33,393"
"Bhutan",2017,"3,640","Kentucky","124","Bowling Green",9,"33,393"
"Bhutan",2017,"3,640","Kentucky","124","Lexington",19,"33,393"
"Bhutan",2017,"3,640","Kentucky","124","Louisville",96,"33,393"
"Bhutan",2017,"3,640","Maryland","25","Baltimore",24,"33,393"
"Bhutan",2017,"3,640","Maryland","25","Silver Spring",1,"33,393"
"Bhutan",2017,"3,640","Massachusetts","112","Lowell",6,"33,393"
"Bhutan",2017,"3,640","Massachusetts","112","Springfield",26,"33,393"
"Bhutan",2017,"3,640","Massachusetts","112","West Springfield",6,"33,393"
"Bhutan",2017,"3,640","Massachusetts","112","Westfield",29,"33,393"
"Bhutan",2017,"3,640","Massachusetts","112","Worcester",45,"33,393"
"Bhutan",2017,"3,640","Michigan","125","Grand Rapids",79,"33,393"
"Bhutan",2017,"3,640","Michigan","125","Lansing",46,"33,393"
"Bhutan",2017,"3,640","Minnesota","36","Little Canada",2,"33,393"
"Bhutan",2017,"3,640","Minnesota","36","Minneapolis",26,"33,393"
"Bhutan",2017,"3,640","Minnesota","36","Roseville",1,"33,393"
"Bhutan",2017,"3,640","Minnesota","36","Saint Paul",7,"33,393"
"Bhutan",2017,"3,640","Missouri","31","Kansas City",7,"33,393"
"Bhutan",2017,"3,640","Missouri","31","Saint Louis",24,"33,393"
"Bhutan",2017,"3,640","Nebraska","139","Omaha",139,"33,393"
"Bhutan",2017,"3,640","Nevada","6","Las Vegas",6,"33,393"
"Bhutan",2017,"3,640","New Hampshire","69","Concord",47,"33,393"
"Bhutan",2017,"3,640","New Hampshire","69","Manchester",22,"33,393"
"Bhutan",2017,"3,640","New York","201","Buffalo",59,"33,393"
"Bhutan",2017,"3,640","New York","201","Henrietta",3,"33,393"
"Bhutan",2017,"3,640","New York","201","Rochester",72,"33,393"
"Bhutan",2017,"3,640","New York","201","Syracuse",56,"33,393"
"Bhutan",2017,"3,640","New York","201","Utica",11,"33,393"
"Bhutan",2017,"3,640","North Carolina","148","Charlotte",92,"33,393"
"Bhutan",2017,"3,640","North Carolina","148","Greensboro",34,"33,393"
"Bhutan",2017,"3,640","North Carolina","148","High Point",20,"33,393"
"Bhutan",2017,"3,640","North Carolina","148","Winston-Salem",2,"33,393"
"Bhutan",2017,"3,640","North Dakota","184","Fargo",145,"33,393"
"Bhutan",2017,"3,640","North Dakota","184","Grand Forks",39,"33,393"
"Bhutan",2017,"3,640","Ohio","907","Akron",298,"33,393"
"Bhutan",2017,"3,640","Ohio","907","Cincinnati",98,"33,393"
"Bhutan",2017,"3,640","Ohio","907","Cleveland",70,"33,393"
"Bhutan",2017,"3,640","Ohio","907","Cleveland Heights",31,"33,393"
"Bhutan",2017,"3,640","Ohio","907","Columbus",383,"33,393"
"Bhutan",2017,"3,640","Ohio","907","Cuyahoga Falls",14,"33,393"
"Bhutan",2017,"3,640","Ohio","907","Fairfield",5,"33,393"
"Bhutan",2017,"3,640","Ohio","907","Lakewood",1,"33,393"
"Bhutan",2017,"3,640","Ohio","907","Liberty Township",1,"33,393"
"Bhutan",2017,"3,640","Ohio","907","Mount Healthy",6,"33,393"
"Bhutan",2017,"3,640","Oregon","40","Portland",40,"33,393"
"Bhutan",2017,"3,640","Pennsylvania","456","Brentwood",18,"33,393"
"Bhutan",2017,"3,640","Pennsylvania","456","Castle Shannon",4,"33,393"
"Bhutan",2017,"3,640","Pennsylvania","456","Erie",86,"33,393"
"Bhutan",2017,"3,640","Pennsylvania","456","Harrisburg",83,"33,393"
"Bhutan",2017,"3,640","Pennsylvania","456","Lancaster",39,"33,393"
"Bhutan",2017,"3,640","Pennsylvania","456","Philadelphia",56,"33,393"
"Bhutan",2017,"3,640","Pennsylvania","456","Pittsburgh",135,"33,393"
"Bhutan",2017,"3,640","Pennsylvania","456","Scranton",35,"33,393"
"Bhutan",2017,"3,640","South Dakota","88","Sioux Falls",88,"33,393"
"Bhutan",2017,"3,640","Tennessee","94","Antioch",20,"33,393"
"Bhutan",2017,"3,640","Tennessee","94","Memphis",7,"33,393"
"Bhutan",2017,"3,640","Tennessee","94","Nashville",67,"33,393"
"Bhutan",2017,"3,640","Texas","187","Austin",11,"33,393"
"Bhutan",2017,"3,640","Texas","187","Dallas",49,"33,393"
"Bhutan",2017,"3,640","Texas","187","Fort Worth",71,"33,393"
"Bhutan",2017,"3,640","Texas","187","Houston",38,"33,393"
"Bhutan",2017,"3,640","Texas","187","San Antonio",18,"33,393"
"Bhutan",2017,"3,640","Utah","22","Salt Lake City",13,"33,393"
"Bhutan",2017,"3,640","Utah","22","South Salt Lake",9,"33,393"
"Bhutan",2017,"3,640","Vermont","86","Burlington",56,"33,393"
"Bhutan",2017,"3,640","Vermont","86","Colchester",8,"33,393"
"Bhutan",2017,"3,640","Vermont","86","Essex Junction",1,"33,393"
"Bhutan",2017,"3,640","Vermont","86","South Burlington",6,"33,393"
"Bhutan",2017,"3,640","Vermont","86","Winooski",15,"33,393"
"Bhutan",2017,"3,640","Virginia","49","Charlottesville",12,"33,393"
"Bhutan",2017,"3,640","Virginia","49","Henrico",5,"33,393"
"Bhutan",2017,"3,640","Virginia","49","Richmond",22,"33,393"
"Bhutan",2017,"3,640","Virginia","49","Roanoke",10,"33,393"
"Bhutan",2017,"3,640","Washington","35","Kent",4,"33,393"
"Bhutan",2017,"3,640","Washington","35","Seattle",22,"33,393"
"Bhutan",2017,"3,640","Washington","35","Spokane",9,"33,393"
"Bhutan",2017,"3,640","Wisconsin","3","Madison",3,"33,393"
"Botswana",2017,"1","Idaho","1","Boise",1,"33,393"
"Burkina Faso (UVolta)",2017,"1","Nevada","1","Las Vegas",1,"33,393"
"Burma",2017,"3,724","Alabama","1","Birmingham",1,"33,393"
"Burma",2017,"3,724","Arizona","61","Glendale",25,"33,393"
"Burma",2017,"3,724","Arizona","61","Phoenix",34,"33,393"
"Burma",2017,"3,724","Arizona","61","Tucson",2,"33,393"
"Burma",2017,"3,724","Arkansas","4","Fayetteville",2,"33,393"
"Burma",2017,"3,724","Arkansas","4","Springdale",2,"33,393"
"Burma",2017,"3,724","California","34","Alhambra",3,"33,393"
"Burma",2017,"3,724","California","34","Castro Valley",2,"33,393"
"Burma",2017,"3,724","California","34","Daly City",4,"33,393"
"Burma",2017,"3,724","California","34","El Cajon",2,"33,393"
"Burma",2017,"3,724","California","34","Fullerton",8,"33,393"
"Burma",2017,"3,724","California","34","Oakland",4,"33,393"
"Burma",2017,"3,724","California","34","Oceanside",1,"33,393"
"Burma",2017,"3,724","California","34","Sacramento",1,"33,393"
"Burma",2017,"3,724","California","34","San Diego",6,"33,393"
"Burma",2017,"3,724","California","34","San Gabriel",2,"33,393"
"Burma",2017,"3,724","California","34","San Jose",1,"33,393"
"Burma",2017,"3,724","Colorado","128","Aurora",12,"33,393"
"Burma",2017,"3,724","Colorado","128","Colorado Springs",1,"33,393"
"Burma",2017,"3,724","Colorado","128","Denver",46,"33,393"
"Burma",2017,"3,724","Colorado","128","Greeley",59,"33,393"
"Burma",2017,"3,724","Colorado","128","Lafayette",1,"33,393"
"Burma",2017,"3,724","Colorado","128","Lakewood",9,"33,393"
"Burma",2017,"3,724","Connecticut","15","Hartford",15,"33,393"
"Burma",2017,"3,724","Florida","41","Jacksonville",33,"33,393"
"Burma",2017,"3,724","Florida","41","Miami",5,"33,393"
"Burma",2017,"3,724","Florida","41","Orlando",2,"33,393"
"Burma",2017,"3,724","Florida","41","Palm Springs",1,"33,393"
"Burma",2017,"3,724","Georgia","190","Atlanta",111,"33,393"
"Burma",2017,"3,724","Georgia","190","Avondale Estates",3,"33,393"
"Burma",2017,"3,724","Georgia","190","Clarkston",63,"33,393"
"Burma",2017,"3,724","Georgia","190","Decatur",1,"33,393"
"Burma",2017,"3,724","Georgia","190","Lilburn",1,"33,393"
"Burma",2017,"3,724","Georgia","190","Norcross",3,"33,393"
"Burma",2017,"3,724","Georgia","190","Savannah",1,"33,393"
"Burma",2017,"3,724","Georgia","190","Stone Mountain",5,"33,393"
"Burma",2017,"3,724","Georgia","190","Tucker",2,"33,393"
"Burma",2017,"3,724","Idaho","13","Boise",13,"33,393"
"Burma",2017,"3,724","Illinois","192","Aurora",4,"33,393"
"Burma",2017,"3,724","Illinois","192","Carol Stream",18,"33,393"
"Burma",2017,"3,724","Illinois","192","Chicago",99,"33,393"
"Burma",2017,"3,724","Illinois","192","East Moline",4,"33,393"
"Burma",2017,"3,724","Illinois","192","Glen Ellyn",1,"33,393"
"Burma",2017,"3,724","Illinois","192","Glendale Heights",3,"33,393"
"Burma",2017,"3,724","Illinois","192","Moline",7,"33,393"
"Burma",2017,"3,724","Illinois","192","Monmouth",6,"33,393"
"Burma",2017,"3,724","Illinois","192","Rock Island",16,"33,393"
"Burma",2017,"3,724","Illinois","192","Rockford",12,"33,393"
"Burma",2017,"3,724","Illinois","192","West Chicago",1,"33,393"
"Burma",2017,"3,724","Illinois","192","Wheaton",21,"33,393"
"Burma",2017,"3,724","Indiana","352","Beech Grove",3,"33,393"
"Burma",2017,"3,724","Indiana","352","Fort Wayne",81,"33,393"
"Burma",2017,"3,724","Indiana","352","Greenwood",1,"33,393"
"Burma",2017,"3,724","Indiana","352","Indianapolis",256,"33,393"
"Burma",2017,"3,724","Indiana","352","Logansport",2,"33,393"
"Burma",2017,"3,724","Indiana","352","Southport",3,"33,393"
"Burma",2017,"3,724","Indiana","352","Whiteland",6,"33,393"
"Burma",2017,"3,724","Iowa","70","Cedar Rapids",2,"33,393"
"Burma",2017,"3,724","Iowa","70","Clive",5,"33,393"
"Burma",2017,"3,724","Iowa","70","Columbus Junction",4,"33,393"
"Burma",2017,"3,724","Iowa","70","Des Moines",42,"33,393"
"Burma",2017,"3,724","Iowa","70","Marshalltown",10,"33,393"
"Burma",2017,"3,724","Iowa","70","Ottumwa",1,"33,393"
"Burma",2017,"3,724","Iowa","70","Urbandale",2,"33,393"
"Burma",2017,"3,724","Iowa","70","Waterloo",4,"33,393"
"Burma",2017,"3,724","Kansas","94","Garden City",33,"33,393"
"Burma",2017,"3,724","Kansas","94","Kansas City",51,"33,393"
"Burma",2017,"3,724","Kansas","94","Wichita",10,"33,393"
"Burma",2017,"3,724","Kentucky","103","Bowling Green",51,"33,393"
"Burma",2017,"3,724","Kentucky","103","Crescent Springs",3,"33,393"
"Burma",2017,"3,724","Kentucky","103","Jeffersontown",3,"33,393"
"Burma",2017,"3,724","Kentucky","103","Louisville",31,"33,393"
"Burma",2017,"3,724","Kentucky","103","Owensboro",15,"33,393"
"Burma",2017,"3,724","Louisiana","11","Baton Rouge",4,"33,393"
"Burma",2017,"3,724","Louisiana","11","Bossier City",4,"33,393"
"Burma",2017,"3,724","Louisiana","11","Metairie",3,"33,393"
"Burma",2017,"3,724","Maryland","87","Baltimore",77,"33,393"
"Burma",2017,"3,724","Maryland","87","Gwynn Oak",2,"33,393"
"Burma",2017,"3,724","Maryland","87","Hyattsville",2,"33,393"
"Burma",2017,"3,724","Maryland","87","Riverdale",4,"33,393"
"Burma",2017,"3,724","Maryland","87","Silver Spring",2,"33,393"
"Burma",2017,"3,724","Massachusetts","10","Boston",4,"33,393"
"Burma",2017,"3,724","Massachusetts","10","Worcester",6,"33,393"
"Burma",2017,"3,724","Michigan","128","Battle Creek",27,"33,393"
"Burma",2017,"3,724","Michigan","128","Grand Rapids",77,"33,393"
"Burma",2017,"3,724","Michigan","128","Kalamazoo",4,"33,393"
"Burma",2017,"3,724","Michigan","128","Kentwood",1,"33,393"
"Burma",2017,"3,724","Michigan","128","Lansing",16,"33,393"
"Burma",2017,"3,724","Michigan","128","Springfield",3,"33,393"
"Burma",2017,"3,724","Minnesota","169","Albert Lea",1,"33,393"
"Burma",2017,"3,724","Minnesota","169","Austin",3,"33,393"
"Burma",2017,"3,724","Minnesota","169","Minneapolis",77,"33,393"
"Burma",2017,"3,724","Minnesota","169","Roseville",4,"33,393"
"Burma",2017,"3,724","Minnesota","169","Saint Cloud",4,"33,393"
"Burma",2017,"3,724","Minnesota","169","Saint Paul",80,"33,393"
"Burma",2017,"3,724","Mississippi","3","Jackson",3,"33,393"
"Burma",2017,"3,724","Missouri","33","Kansas City",21,"33,393"
"Burma",2017,"3,724","Missouri","33","Monett",1,"33,393"
"Burma",2017,"3,724","Missouri","33","Saint Louis",3,"33,393"
"Burma",2017,"3,724","Missouri","33","Springfield",8,"33,393"
"Burma",2017,"3,724","Nebraska","176","Crete",3,"33,393"
"Burma",2017,"3,724","Nebraska","176","Lincoln",22,"33,393"
"Burma",2017,"3,724","Nebraska","176","Norfolk",2,"33,393"
"Burma",2017,"3,724","Nebraska","176","Omaha",149,"33,393"
"Burma",2017,"3,724","Nevada","7","Las Vegas",7,"33,393"
"Burma",2017,"3,724","New Hampshire","35","Concord",19,"33,393"
"Burma",2017,"3,724","New Hampshire","35","Nashua",16,"33,393"
"Burma",2017,"3,724","New Jersey","8","Elizabeth",5,"33,393"
"Burma",2017,"3,724","New Jersey","8","Hamilton Township",2,"33,393"
"Burma",2017,"3,724","New Jersey","8","Oakland",1,"33,393"
"Burma",2017,"3,724","New York","274","Albany",30,"33,393"
"Burma",2017,"3,724","New York","274","Buffalo",126,"33,393"
"Burma",2017,"3,724","New York","274","Forest Hills",2,"33,393"
"Burma",2017,"3,724","New York","274","Ithaca",1,"33,393"
"Burma",2017,"3,724","New York","274","New York",1,"33,393"
"Burma",2017,"3,724","New York","274","Rensselaer",6,"33,393"
"Burma",2017,"3,724","New York","274","Rochester",28,"33,393"
"Burma",2017,"3,724","New York","274","Schenectady",1,"33,393"
"Burma",2017,"3,724","New York","274","Syracuse",27,"33,393"
"Burma",2017,"3,724","New York","274","Utica",52,"33,393"
"Burma",2017,"3,724","North Carolina","144","Carrboro",3,"33,393"
"Burma",2017,"3,724","North Carolina","144","Chapel Hill",4,"33,393"
"Burma",2017,"3,724","North Carolina","144","Charlotte",75,"33,393"
"Burma",2017,"3,724","North Carolina","144","Durham",9,"33,393"
"Burma",2017,"3,724","North Carolina","144","Greensboro",3,"33,393"
"Burma",2017,"3,724","North Carolina","144","High Point",16,"33,393"
"Burma",2017,"3,724","North Carolina","144","New Bern",21,"33,393"
"Burma",2017,"3,724","North Carolina","144","North Wilkesboro",2,"33,393"
"Burma",2017,"3,724","North Carolina","144","Raleigh",11,"33,393"
"Burma",2017,"3,724","Ohio","40","Akron",19,"33,393"
"Burma",2017,"3,724","Ohio","40","Columbus",15,"33,393"
"Burma",2017,"3,724","Ohio","40","Lakewood",6,"33,393"
"Burma",2017,"3,724","Oklahoma","127","Glenpool",16,"33,393"
"Burma",2017,"3,724","Oklahoma","127","Guymon",10,"33,393"
"Burma",2017,"3,724","Oklahoma","127","Jenks",25,"33,393"
"Burma",2017,"3,724","Oklahoma","127","Oklahoma City",17,"33,393"
"Burma",2017,"3,724","Oklahoma","127","Tulsa",59,"33,393"
"Burma",2017,"3,724","Oregon","18","Portland",18,"33,393"
"Burma",2017,"3,724","Pennsylvania","61","Elizabethtown",5,"33,393"
"Burma",2017,"3,724","Pennsylvania","61","Enola",1,"33,393"
"Burma",2017,"3,724","Pennsylvania","61","Erie",1,"33,393"
"Burma",2017,"3,724","Pennsylvania","61","Lancaster",17,"33,393"
"Burma",2017,"3,724","Pennsylvania","61","Philadelphia",24,"33,393"
"Burma",2017,"3,724","Pennsylvania","61","Pittsburgh",12,"33,393"
"Burma",2017,"3,724","Pennsylvania","61","Roslyn",1,"33,393"
"Burma",2017,"3,724","South Carolina","14","Cayce",2,"33,393"
"Burma",2017,"3,724","South Carolina","14","Columbia",12,"33,393"
"Burma",2017,"3,724","South Dakota","53","Sioux Falls",53,"33,393"
"Burma",2017,"3,724","Tennessee","57","Antioch",4,"33,393"
"Burma",2017,"3,724","Tennessee","57","Knoxville",3,"33,393"
"Burma",2017,"3,724","Tennessee","57","La Vergne",4,"33,393"
"Burma",2017,"3,724","Tennessee","57","Nashville",44,"33,393"
"Burma",2017,"3,724","Tennessee","57","Smyrna",2,"33,393"
"Burma",2017,"3,724","Texas","513","Allen",1,"33,393"
"Burma",2017,"3,724","Texas","513","Alvin",1,"33,393"
"Burma",2017,"3,724","Texas","513","Amarillo",31,"33,393"
"Burma",2017,"3,724","Texas","513","Austin",28,"33,393"
"Burma",2017,"3,724","Texas","513","Cactus",1,"33,393"
"Burma",2017,"3,724","Texas","513","Dallas",157,"33,393"
"Burma",2017,"3,724","Texas","513","Dumas",5,"33,393"
"Burma",2017,"3,724","Texas","513","Fort Worth",53,"33,393"
"Burma",2017,"3,724","Texas","513","Garland",18,"33,393"
"Burma",2017,"3,724","Texas","513","Houston",85,"33,393"
"Burma",2017,"3,724","Texas","513","Lewisville",47,"33,393"
"Burma",2017,"3,724","Texas","513","Manor",1,"33,393"
"Burma",2017,"3,724","Texas","513","Midland",16,"33,393"
"Burma",2017,"3,724","Texas","513","North Richland Hills",4,"33,393"
"Burma",2017,"3,724","Texas","513","Pflugerville",1,"33,393"
"Burma",2017,"3,724","Texas","513","Plano",1,"33,393"
"Burma",2017,"3,724","Texas","513","Port Lavaca",2,"33,393"
"Burma",2017,"3,724","Texas","513","Richardson",2,"33,393"
"Burma",2017,"3,724","Texas","513","Richland Hills",2,"33,393"
"Burma",2017,"3,724","Texas","513","San Antonio",53,"33,393"
"Burma",2017,"3,724","Texas","513","Sherman",4,"33,393"
"Burma",2017,"3,724","Utah","56","Salt Lake City",56,"33,393"
"Burma",2017,"3,724","Vermont","5","Winooski",5,"33,393"
"Burma",2017,"3,724","Virginia","9","Henrico",4,"33,393"
"Burma",2017,"3,724","Virginia","9","Richmond",1,"33,393"
"Burma",2017,"3,724","Virginia","9","Roanoke",4,"33,393"
"Burma",2017,"3,724","Washington","65","Kennewick",14,"33,393"
