"dest_state","year","state_total_received","nationality","state_nationality_received","dest_city","city_nationality_received","total"
"Virginia",2019,"521","Ukraine","29","Richmond",4,"27,514"
"Washington",2019,"1,930","Afghanistan","33","Kent",9,"27,514"
"Washington",2019,"1,930","Afghanistan","33","Seatac",8,"27,514"
"Washington",2019,"1,930","Afghanistan","33","Seattle",6,"27,514"
"Washington",2019,"1,930","Afghanistan","33","Spokane",5,"27,514"
"Washington",2019,"1,930","Afghanistan","33","Tacoma",5,"27,514"
"Washington",2019,"1,930","Belarus","26","Auburn",3,"27,514"
"Washington",2019,"1,930","Belarus","26","Edgewood",4,"27,514"
"Washington",2019,"1,930","Belarus","26","Renton",10,"27,514"
"Washington",2019,"1,930","Belarus","26","Tacoma",9,"27,514"
"Washington",2019,"1,930","Burma","95","Ferndale",4,"27,514"
"Washington",2019,"1,930","Burma","95","Kent",1,"27,514"
"Washington",2019,"1,930","Burma","95","Richland",19,"27,514"
"Washington",2019,"1,930","Burma","95","Seatac",45,"27,514"
"Washington",2019,"1,930","Burma","95","Seattle",13,"27,514"
"Washington",2019,"1,930","Burma","95","Spokane",13,"27,514"
"Washington",2019,"1,930","Burundi","7","Seatac",6,"27,514"
"Washington",2019,"1,930","Burundi","7","Spokane",1,"27,514"
"Washington",2019,"1,930","Cameroon","1","Seattle",1,"27,514"
"Washington",2019,"1,930","Central African Republic","21","Seatac",21,"27,514"
"Washington",2019,"1,930","Colombia","7","Kennewick",5,"27,514"
"Washington",2019,"1,930","Colombia","7","Richland",2,"27,514"
"Washington",2019,"1,930","Dem. Rep. Congo","71","Seatac",41,"27,514"
"Washington",2019,"1,930","Dem. Rep. Congo","71","Seattle",17,"27,514"
"Washington",2019,"1,930","Dem. Rep. Congo","71","Spokane",13,"27,514"
"Washington",2019,"1,930","El Salvador","4","Seattle",4,"27,514"
"Washington",2019,"1,930","Eritrea","88","Burien",3,"27,514"
"Washington",2019,"1,930","Eritrea","88","Kent",10,"27,514"
"Washington",2019,"1,930","Eritrea","88","Seatac",50,"27,514"
"Washington",2019,"1,930","Eritrea","88","Seattle",17,"27,514"
"Washington",2019,"1,930","Eritrea","88","Spokane",7,"27,514"
"Washington",2019,"1,930","Eritrea","88","Tukwila",1,"27,514"
"Washington",2019,"1,930","Ethiopia","3","Seattle",3,"27,514"
"Washington",2019,"1,930","Georgia","25","Vancouver",25,"27,514"
"Washington",2019,"1,930","Guatemala","2","Kent",2,"27,514"
"Washington",2019,"1,930","Iran","18","Bellevue",2,"27,514"
"Washington",2019,"1,930","Iran","18","Kent",4,"27,514"
"Washington",2019,"1,930","Iran","18","Kirkland",1,"27,514"
"Washington",2019,"1,930","Iran","18","Lynnwood",1,"27,514"
"Washington",2019,"1,930","Iran","18","Redmond",1,"27,514"
"Washington",2019,"1,930","Iran","18","Seatac",8,"27,514"
"Washington",2019,"1,930","Iran","18","Seattle",1,"27,514"
"Washington",2019,"1,930","Iraq","30","Bellingham",4,"27,514"
"Washington",2019,"1,930","Iraq","30","Kent",10,"27,514"
"Washington",2019,"1,930","Iraq","30","Seatac",10,"27,514"
"Washington",2019,"1,930","Iraq","30","Seattle",1,"27,514"
"Washington",2019,"1,930","Iraq","30","Spokane",5,"27,514"
"Washington",2019,"1,930","Lebanon","1","Seatac",1,"27,514"
"Washington",2019,"1,930","Moldova","99","Kent",66,"27,514"
"Washington",2019,"1,930","Moldova","99","Seatac",8,"27,514"
"Washington",2019,"1,930","Moldova","99","Spokane",7,"27,514"
"Washington",2019,"1,930","Moldova","99","Tacoma",7,"27,514"
"Washington",2019,"1,930","Moldova","99","Vancouver",11,"27,514"
"Washington",2019,"1,930","Nepal","1","Tukwila",1,"27,514"
"Washington",2019,"1,930","Pakistan","4","Spokane",4,"27,514"
"Washington",2019,"1,930","Republic of South Sudan","2","Kent",2,"27,514"
"Washington",2019,"1,930","Russia","32","Kent",8,"27,514"
"Washington",2019,"1,930","Russia","32","Lynnwood",5,"27,514"
"Washington",2019,"1,930","Russia","32","Snohomish",2,"27,514"
"Washington",2019,"1,930","Russia","32","Spokane Valley",4,"27,514"
"Washington",2019,"1,930","Russia","32","Tacoma",2,"27,514"
"Washington",2019,"1,930","Russia","32","Vancouver",11,"27,514"
"Washington",2019,"1,930","Somalia","24","Des Moines",1,"27,514"
"Washington",2019,"1,930","Somalia","24","Kennewick",2,"27,514"
"Washington",2019,"1,930","Somalia","24","Kent",6,"27,514"
"Washington",2019,"1,930","Somalia","24","Seatac",8,"27,514"
"Washington",2019,"1,930","Somalia","24","Seattle",5,"27,514"
"Washington",2019,"1,930","Somalia","24","Tacoma",2,"27,514"
"Washington",2019,"1,930","Sudan","9","Richland",5,"27,514"
"Washington",2019,"1,930","Sudan","9","Seatac",3,"27,514"
"Washington",2019,"1,930","Sudan","9","Spokane",1,"27,514"
"Washington",2019,"1,930","Syria","3","Vancouver",3,"27,514"
"Washington",2019,"1,930","Tunisia","1","Seatac",1,"27,514"
"Washington",2019,"1,930","Turkmenistan","15","Tacoma",15,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Auburn",50,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Bellingham",8,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Covington",4,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","East Wenatchee",2,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Edgewood",7,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Edmonds",6,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Everett",2,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Federal Way",21,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Ferndale",7,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Kent",310,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Lacey",2,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Lake Tapps",6,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Moses Lake",1,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Orting",6,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Pacific",7,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Pasco",6,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Renton",5,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Richland",65,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Seatac",120,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Seattle",71,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Spanaway",4,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Spokane",65,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Spokane Valley",10,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Tacoma",261,"27,514"
"Washington",2019,"1,930","Ukraine","1,308","Vancouver",262,"27,514"
"Wisconsin",2019,"480","Afghanistan","4","Madison",4,"27,514"
"Wisconsin",2019,"480","Burma","201","Milwaukee",192,"27,514"
"Wisconsin",2019,"480","Burma","201","Oshkosh",6,"27,514"
"Wisconsin",2019,"480","Burma","201","Sheboygan",2,"27,514"
"Wisconsin",2019,"480","Burma","201","Waukesha",1,"27,514"
"Wisconsin",2019,"480","Central African Republic","2","Madison",2,"27,514"
"Wisconsin",2019,"480","Dem. Rep. Congo","229","Appleton",100,"27,514"
"Wisconsin",2019,"480","Dem. Rep. Congo","229","Green Bay",8,"27,514"
"Wisconsin",2019,"480","Dem. Rep. Congo","229","Madison",40,"27,514"
"Wisconsin",2019,"480","Dem. Rep. Congo","229","Milwaukee",75,"27,514"
"Wisconsin",2019,"480","Dem. Rep. Congo","229","Oshkosh",6,"27,514"
"Wisconsin",2019,"480","Iraq","8","Madison",2,"27,514"
"Wisconsin",2019,"480","Iraq","8","Milwaukee",6,"27,514"
"Wisconsin",2019,"480","Somalia","5","Green Bay",1,"27,514"
"Wisconsin",2019,"480","Somalia","5","Madison",1,"27,514"
"Wisconsin",2019,"480","Somalia","5","Milwaukee",3,"27,514"
"Wisconsin",2019,"480","Sudan","2","Appleton",1,"27,514"
"Wisconsin",2019,"480","Sudan","2","Milwaukee",1,"27,514"
"Wisconsin",2019,"480","Syria","13","Madison",13,"27,514"
"Wisconsin",2019,"480","Ukraine","16","Brown Deer",4,"27,514"
"Wisconsin",2019,"480","Ukraine","16","Glendale",3,"27,514"
"Wisconsin",2019,"480","Ukraine","16","Greenfield",4,"27,514"
"Wisconsin",2019,"480","Ukraine","16","Pulaski",5,"27,514"
